0,1,2,3,4,5,6,7,8,9,10,11,12
英足總盃,2015-02-14,西布朗,4-0,韋斯咸,2-0,贏[-0/0.5],大[2.5],雙,,,●,
英超,2015-02-12,西布朗,2-0,史雲斯,0-0,贏[-0/0.5],小[2/2.5],雙,,●,,
英超,2015-02-08,般尼,2-2,西布朗,2-1,走[0],大[2/2.5],雙,,,●,
英超,2015-01-31,西布朗,0-3,熱刺,0-2,輸[0],大[2/2.5],單,,●,,
英足總盃,2015-01-24,伯明翰,1-2,西布朗,1-2,贏[-0.5],大[2/2.5],單,,●,,
英超,2015-01-20,愛華頓,0-0,西布朗,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2015-01-10,西布朗,1-0,侯城,0-0,贏[-0.5],小[2/2.5],單,●,,,
英足總盃,2015-01-03,西布朗,7-0,基斯赫德,2-0,贏[-2],大[3/3.5],單,,,,●
英超,2015-01-01,韋斯咸,1-1,西布朗,1-1,贏[+0.5/1],小[2.5],雙,,●,,
英超,2014-12-28,史篤城,2-0,西布朗,0-0,輸[+0.5],小[2/2.5],雙,,●,,
英超,2014-12-26,西布朗,1-3,曼城,0-3,輸[+1],大[2.5],雙,,,●,
英超,2014-12-20,昆士柏流浪,3-2,西布朗,1-2,輸[+0/0.5],大[2.5],單,,,●,
英超,2014-12-13,西布朗,1-0,阿士東維拉,0-0,贏[-0/0.5],小[2/2.5],單,●,,,
英超,2014-12-06,侯城,0-0,西布朗,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2014-12-03,西布朗,1-2,韋斯咸,1-2,輸[-0/0.5],大[2.5],單,,●,,
英超,2014-11-29,西布朗,0-1,阿仙奴,0-0,輸[+0.5/1],小[2.5/3],單,●,,,
英超,2014-11-22,車路士,2-0,西布朗,2-0,輸[+1.5/2],小[3],雙,,●,,
英超,2014-11-09,西布朗,0-2,紐卡素,0-1,輸[-0/0.5],小[2.5],雙,,●,,
英超,2014-11-01,李斯特城,0-1,西布朗,0-0,贏[+0/0.5],小[2.5],單,●,,,
英聯賽盃,2014-10-29,般尼茅夫,2-1,西布朗,0-0,輸[+0/0.5],大[2.5],單,,●,,
英超,2014-10-25,西布朗,2-2,水晶宮,0-2,輸[-0.5],大[2/2.5],雙,,,●,
英超,2014-10-21,西布朗,2-2,曼聯,1-0,贏[+0.5/1],大[2.5/3],雙,,,●,
英超,2014-10-04,利物浦,2-1,西布朗,1-0,贏[+1/1.5],走[3],單,,●,,
英超,2014-09-28,西布朗,4-0,般尼,2-0,贏[-0.5],大[2/2.5],雙,,,●,
英聯賽盃,2014-09-25,西布朗,3-2,侯城,1-1,贏[-0.5],大[2.5],單,,,●,
英超,2014-09-21,熱刺,0-1,西布朗,0-0,贏[+1],小[2.5/3],單,●,,,
英超,2014-09-13,西布朗,0-2,愛華頓,0-1,輸[+0/0.5],小[2.5],雙,,●,,
英超,2014-08-30,史雲斯,3-0,西布朗,2-0,輸[+0.5],大[2.5],單,,●,,
英聯賽盃,2014-08-27,西布朗,1-1,牛津聯,1-0,輸[-2],小[3],雙,,●,,
英超,2014-08-23,修咸頓,0-0,西布朗,0-0,贏[+0.5/1],小[2.5],雙,●,,,
英超,2014-08-16,西布朗,2-2,新特蘭,1-1,輸[-0.5],大[2/2.5],雙,,,●,
友誼賽,2014-08-09,西布朗,1-3,波圖,1-1,輸[+0.5],大[2.5],雙,,,●,
友誼賽,2014-08-06,維爾港,3-2,西布朗,2-1,輸[-0.5/1],大[2.5/3],單,,,●,
友誼賽,2014-08-02,諾定咸森林,1-0,西布朗,1-0,輸[-0/0.5],小[2.5],單,●,,,
