0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2014-09-27,伯明翰,1-2,富咸,1-0,贏[0],大[2.5],單,,●,,
英聯賽盃,2014-09-24,富咸,2-1,唐卡士打,2-0,走[-1],大[2.5],單,,●,,
英冠,2014-09-20,富咸,0-1,布力般流浪,0-0,輸[0],小[2.5],單,●,,,
英冠,2014-09-18,諾定咸森林,5-3,富咸,2-1,輸[+0.5/1],大[2.5/3],雙,,,,●
英冠,2014-09-13,雷丁,3-0,富咸,1-0,輸[0],大[2.5],單,,●,,
英冠,2014-08-30,富咸,1-1,卡迪夫城,1-0,輸[-0/0.5],小[2/2.5],雙,,●,,
英聯賽盃,2014-08-27,賓福特,0-1,富咸,0-0,贏[+0/0.5],小[2.5/3],單,●,,,
英冠,2014-08-23,打比郡,5-1,富咸,1-0,輸[+1],大[2.5],雙,,,●,
英冠,2014-08-21,富咸,0-1,狼隊,0-1,輸[-0/0.5],小[2.5],單,●,,,
英冠,2014-08-16,富咸,0-1,米禾爾,0-1,輸[-0.5],小[2.5],單,●,,,
英冠,2014-08-10,葉士域治,2-1,富咸,1-0,輸[+0/0.5],大[2.5],單,,●,,
友誼賽,2014-08-02,里澤,0-1,富咸,0-0,贏[-0.5/1],小[2.5/3],單,●,,,
友誼賽,2014-07-19,卡維尼,0-2,富咸,0-2,贏[-0.5/1],小[2.5/3],雙,,●,,
友誼賽,2014-07-12,馬瑟韋爾,0-2,富咸,0-1,贏[-0/0.5],小[2.5/3],雙,,●,,
友誼賽,2014-07-05,東法夫郡,0-3,富咸,0-0,贏[-1.5/2],小[3.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英冠,2016-03-19,伯明翰,1-1,富咸,0-1,贏[+0/0.5],小[2/2.5],雙,,●,,
英冠,2016-03-12,富咸,1-2,布里斯托城,1-0,輸[-0/0.5],大[2/2.5],單,,●,,
英冠,2016-03-09,富咸,2-3,般尼,2-1,輸[+0/0.5],大[2.5/3],單,,,●,
英冠,2016-03-05,雷丁,2-2,富咸,2-1,贏[+0.5],大[2/2.5],雙,,,●,
英冠,2016-02-27,富咸,0-2,米杜士堡,0-2,輸[+0/0.5],小[2.5/3],雙,,●,,
英冠,2016-02-24,列斯聯,1-1,富咸,1-1,走[0],小[2.5/3],雙,,●,,
英冠,2016-02-20,富咸,3-0,查爾頓,1-0,贏[-1],大[2.5],單,,●,,
英冠,2016-02-17,布力般流浪,3-0,富咸,1-0,輸[+0.5],大[2.5],單,,●,,
英冠,2016-02-13,昆士柏流浪,1-3,富咸,0-3,贏[+0/0.5],大[2/2.5],雙,,,●,
英冠,2016-02-06,富咸,1-1,打比郡,1-1,贏[+0/0.5],小[2/2.5],雙,,●,,
英冠,2016-01-23,富咸,0-1,侯城,0-0,輸[+0.5],小[2.5/3],單,●,,,
英冠,2016-01-16,哈德斯菲爾德,1-1,富咸,1-1,贏[+0.5],小[2/2.5],雙,,●,,
