0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2016-03-05,修咸頓,1-1,新特蘭,0-0,贏[+1],小[2.5],雙,,●,,
英超,2016-03-02,新特蘭,2-2,水晶宮,1-0,輸[-0/0.5],大[2.5],雙,,,●,
英超,2016-02-27,韋斯咸,1-0,新特蘭,1-0,輸[+0.5],小[2.5/3],單,●,,,
英超,2016-02-13,新特蘭,2-1,曼聯,1-1,贏[+0.5/1],大[2.5],單,,●,,
英超,2016-02-06,利物浦,2-2,新特蘭,0-0,贏[+1/1.5],大[2.5],雙,,,●,
英超,2016-02-03,新特蘭,0-1,曼城,0-1,走[+1],小[2.5/3],單,●,,,
英超,2016-01-23,新特蘭,1-1,般尼茅夫,1-1,走[0],小[2.5],雙,,●,,
英超,2016-01-16,熱刺,4-1,新特蘭,1-1,輸[+1.5],大[3],單,,,●,
英超,2016-01-14,史雲斯,2-4,新特蘭,2-1,贏[+0.5],大[2/2.5],雙,,,●,
英足總盃,2016-01-09,阿仙奴,3-1,新特蘭,1-1,輸[+1.5],大[3/3.5],雙,,,●,
英超,2016-01-02,新特蘭,3-1,阿士東維拉,1-0,贏[0],大[2],雙,,,●,
英超,2015-12-31,新特蘭,0-1,利物浦,0-0,輸[+0.5/1],小[2/2.5],單,●,,,
英超,2015-12-26,曼城,4-1,新特蘭,3-0,輸[+2],大[3.5/4],單,,,●,
英超,2015-12-19,車路士,3-1,新特蘭,2-0,輸[+1.5],大[3],雙,,,●,
英超,2015-12-12,新特蘭,0-1,屈福特,0-1,輸[0],小[2.5],單,●,,,
英超,2015-12-05,阿仙奴,3-1,新特蘭,1-1,輸[+1.5/2],大[2.5/3],雙,,,●,
英超,2015-11-28,新特蘭,2-0,史篤城,0-0,贏[0],走[2],雙,,●,,
英超,2015-11-24,水晶宮,0-1,新特蘭,0-0,贏[+1],小[2.5/3],單,●,,,
英超,2015-11-07,新特蘭,0-1,修咸頓,0-0,輸[+0.5/1],小[2.5/3],單,●,,,
英超,2015-11-01,愛華頓,6-2,新特蘭,2-1,輸[+1/1.5],大[2.5],雙,,,,●
英超,2015-10-25,新特蘭,3-0,紐卡素,1-0,贏[0],大[2.5],單,,●,,
英超,2015-10-17,西布朗,1-0,新特蘭,0-0,輸[+0/0.5],小[2/2.5],單,●,,,
英超,2015-10-03,新特蘭,2-2,韋斯咸,2-1,贏[+0/0.5],大[2.5/3],雙,,,●,
英超,2015-09-26,曼聯,3-0,新特蘭,1-0,輸[+2],小[3/3.5],單,,●,,
英聯賽盃,2015-09-23,新特蘭,1-4,曼城,0-4,輸[+1.5/2],大[3],單,,,●,
英超,2015-09-19,般尼茅夫,2-0,新特蘭,2-0,輸[+1],小[2.5/3],雙,,●,,
英超,2015-09-13,新特蘭,0-1,熱刺,0-0,輸[+0.5],小[2.5/3],單,●,,,
英超,2015-08-29,阿士東維拉,2-2,新特蘭,2-1,贏[+0.5],大[2/2.5],雙,,,●,
英聯賽盃,2015-08-26,新特蘭,6-3,埃克塞特,3-3,贏[-1/1.5],大[2.5],單,,,,●
英超,2015-08-22,新特蘭,1-1,史雲斯,0-1,贏[+0.5],小[2.5],雙,,●,,
英超,2015-08-15,新特蘭,1-3,諾域治,0-2,輸[0],大[2.5],雙,,,●,
英超,2015-08-08,李斯特城,4-2,新特蘭,3-0,輸[+0.5/1],大[2/2.5],雙,,,●,
友誼賽,2015-08-01,漢諾威,0-1,新特蘭,0-0,贏[+0/0.5],小[2.5/3],單,●,,,
友誼賽,2015-07-30,唐卡士打,2-0,新特蘭,1-0,輸[-0.5/1],小[2.5/3],雙,,●,,
友誼賽,2015-07-23,多倫多FC,1-2,新特蘭,0-0,贏[-0/0.5],大[2.5/3],單,,●,,
友誼賽,2015-07-18,帕丘卡,3-1,新特蘭,2-1,輸[0],大[2/2.5],雙,,,●,
友誼賽,2015-07-15,薩克拉門托共和,1-0,新特蘭,0-0,-,小[2.5],單,●,,,
友誼賽,2015-07-10,達寧頓,2-4,新特蘭,2-1,輸[-3/3.5],大[4/4.5],雙,,,●,
勝 平 負,,,,,,,,,,,,
