0,1,2,3,4,5,6,7,8,9,10,11,12
友誼賽,2013-07-20,澳超明星隊,1-5,曼聯,0-2,贏[-1.5/2],大[3.5],雙,,,●,
友誼賽,2013-07-13,泰國明星隊,1-0,曼聯,0-0,輸[-2.5],小[3.5],單,●,,,
勝 平 負,,,,,,,,,,,,
英超,2015-05-24,侯城,0-0,曼聯,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英超,2015-05-17,曼聯,1-1,阿仙奴,1-0,走[0],小[2.5],雙,,●,,
英超,2015-05-10,水晶宮,1-2,曼聯,0-1,贏[-0.5/1],大[2.5],單,,●,,
英超,2015-05-03,曼聯,0-1,西布朗,0-0,輸[-1/1.5],小[2.5/3],單,●,,,
英超,2015-04-26,愛華頓,3-0,曼聯,2-0,輸[-0.5],大[2.5],單,,●,,
英超,2015-04-19,車路士,1-0,曼聯,1-0,輸[+0.5],小[2.5],單,●,,,
英超,2015-04-12,曼聯,4-2,曼城,2-1,贏[0],大[2.5],雙,,,●,
英超,2015-04-04,曼聯,3-1,阿士東維拉,1-0,贏[-1.5],大[2.5/3],雙,,,●,
英超,2015-03-22,利物浦,1-2,曼聯,0-1,贏[+0/0.5],大[2.5],單,,●,,
英超,2015-03-16,曼聯,3-0,熱刺,3-0,贏[-0.5/1],大[2.5/3],單,,●,,
英足總盃,2015-03-10,曼聯,1-2,阿仙奴,1-1,輸[-0/0.5],大[2.5],單,,●,,
英超,2015-03-05,紐卡素,0-1,曼聯,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2015-02-28,曼聯,2-0,新特蘭,0-0,贏[-1/1.5],小[2.5],雙,,●,,
英超,2015-02-21,史雲斯,2-1,曼聯,1-1,輸[-0.5],大[2.5],單,,●,,
英足總盃,2015-02-17,普雷斯頓,1-3,曼聯,0-0,贏[-1/1.5],大[2.5/3],雙,,,●,
英超,2015-02-12,曼聯,3-1,般尼,2-1,贏[-1.5],大[3],雙,,,●,
英超,2015-02-09,韋斯咸,1-1,曼聯,0-0,輸[-0.5],小[2.5],雙,,●,,
英足總盃,2015-02-04,曼聯,3-0,劍橋聯,2-0,贏[-2.5/3],小[3.5/4],單,,●,,
英超,2015-01-31,曼聯,3-1,李斯特城,3-0,贏[-1/1.5],大[3],雙,,,●,
英足總盃,2015-01-24,劍橋聯,0-0,曼聯,0-0,輸[-2/2.5],小[3/3.5],雙,●,,,
英超,2015-01-17,昆士柏流浪,0-2,曼聯,0-0,贏[-1],小[2.5],雙,,●,,
英超,2015-01-12,曼聯,0-1,修咸頓,0-0,輸[-0.5/1],小[2.5],單,●,,,
英足總盃,2015-01-04,伊奧華,0-2,曼聯,0-0,走[-2],小[3/3.5],雙,,●,,
英超,2015-01-01,史篤城,1-1,曼聯,1-1,輸[-0.5],小[2.5],雙,,●,,
英超,2014-12-28,熱刺,0-0,曼聯,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英超,2014-12-26,曼聯,3-1,紐卡素,2-0,贏[-1.5],大[3],雙,,,●,
