0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
Crystal Palace,Southampton,Hull,H,Arsenal,H,West Brom,H,Man United,A,Swansea,D,Fulham,A,Stoke,D,Hull,A,West Ham,H,Liverpool,A,16137.0,1,1,0,4,0,0,1,0,2,0,1,2,0,0,1,3,1,0,3,0,0,1,0,2,0,2,0,0,0,1,1,1,4,1,0,0,0,3,0,3,0,0,1,2,2,0,4,0,0,0,0,1,0,3,0,0,0,3,1,0,1,0,0,1,0,3,1,2,0,0,A
Aston Villa,Chelsea,Everton,H,West Ham,A,Cardiff,D,Newcastle,H,Norwich,H,Newcastle,H,West Brom,D,Everton,H,Fulham,A,Tottenham,H,16144.0,0,2,1,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,4,1,0,3,0,0,1,3,0,0,3,0,0,0,1,1,3,4,0,0,1,1,0,1,2,0,0,0,1,3,2,1,0,0,1,4,0,2,3,0,1,H
Everton,Cardiff,Liverpool,H,Aston Villa,H,Tottenham,H,Chelsea,H,West Ham,H,Swansea,H,Aston Villa,D,Hull,A,Tottenham,H,Fulham,H,16144.0,0,4,0,0,3,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,1,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,1,3,0,0,1,3,1,1,0,0,0,H
Fulham,Newcastle,Man United,D,Liverpool,A,West Brom,D,Chelsea,A,Cardiff,H,Sunderland,A,Chelsea,H,Tottenham,A,Aston Villa,H,Hull,A,16144.0,0,2,2,0,0,0,0,1,2,3,4,3,0,0,0,1,1,3,3,0,0,1,1,3,2,1,0,0,0,3,1,1,0,0,0,1,0,3,2,2,0,0,0,3,0,0,3,0,0,1,0,4,0,0,0,0,1,1,0,2,2,0,0,0,1,4,3,2,0,0,H
Hull,Man City,Tottenham,D,Sunderland,A,Southampton,A,Cardiff,A,Newcastle,A,Cardiff,H,Tottenham,A,Chelsea,A,Norwich,D,Stoke,H,16144.0,1,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,1,0,3,0,0,0,0,4,1,1,0,0,1,1,4,3,2,0,0,1,4,2,2,0,0,0,0,1,5,1,4,1,0,1,0,1,3,3,0,0,0,0,0,2,1,0,0,1,1,0,3,1,0,0,A
Southampton,Norwich,Stoke,D,Hull,A,West Ham,H,Liverpool,A,Crystal Palace,A,Man City,D,West Ham,H,Tottenham,H,Aston Villa,H,Stoke,D,16144.0,1,2,2,0,4,0,0,0,0,1,0,3,0,0,0,3,1,0,1,0,0,1,0,3,1,2,0,0,0,0,1,1,5,0,0,1,0,0,2,1,0,0,0,2,0,1,3,0,0,1,1,0,1,3,0,0,0,4,1,0,3,0,0,1,1,1,0,2,0,1,H
Stoke,West Ham,Southampton,D,Swansea,D,Man City,H,Arsenal,H,Norwich,D,Swansea,H,Aston Villa,A,Norwich,H,Southampton,H,Everton,H,16144.0,0,2,2,0,4,0,0,1,1,1,2,2,0,0,0,1,0,3,1,0,0,1,1,0,3,1,0,0,0,1,1,0,2,0,1,1,2,0,1,0,1,0,0,0,2,0,2,0,0,1,2,0,1,3,0,0,1,3,1,0,1,0,0,0,1,0,1,1,0,0,H
Sunderland,Crystal Palace,Southampton,D,Stoke,H,Newcastle,A,Hull,A,Arsenal,H,Arsenal,H,West Brom,H,Man United,A,Swansea,D,Southampton,A,16144.0,1,2,2,2,0,0,0,1,1,0,2,2,0,1,0,0,3,2,2,0,0,1,0,2,1,3,1,0,0,4,1,0,1,0,0,0,2,0,1,2,0,0,1,3,1,0,3,0,0,1,0,2,0,2,0,0,0,1,1,1,4,1,0,1,0,1,1,5,0,0,D
Swansea,West Brom,West Ham,H,Cardiff,H,Stoke,D,Liverpool,H,Crystal Palace,D,Liverpool,D,Crystal Palace,H,Chelsea,D,Fulham,D,Man United,A,16144.0,0,2,0,1,0,1,0,1,3,0,1,1,0,0,0,1,1,2,2,0,0,0,4,3,1,0,0,0,1,1,1,1,4,1,0,1,1,1,4,2,0,0,0,3,1,0,3,0,0,1,1,1,3,4,0,0,1,1,1,3,3,0,0,1,0,3,1,2,0,0,A
Man United,Liverpool,Stoke,H,Fulham,D,Arsenal,D,Crystal Palace,A,West Brom,A,West Brom,D,Arsenal,H,Fulham,A,Swansea,H,Southampton,A,16145.0,0,2,1,2,2,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,3,1,2,0,0,0,1,1,4,2,0,0,1,5,1,1,2,0,0,0,2,3,4,3,0,0,1,4,3,1,0,0,0,0,0,3,1,2,0,0,A
Tottenham,Arsenal,Everton,H,Newcastle,A,Norwich,H,Cardiff,H,Chelsea,H,Crystal Palace,H,Liverpool,H,Man United,D,Sunderland,H,Stoke,H,16145.0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,1,1,0,1,3,0,0,0,4,0,2,3,0,1,1,2,0,1,2,0,0,0,5,1,1,2,0,0,1,0,0,1,2,0,0,1,4,1,0,1,0,0,0,1,0,3,1,0,0,A
Norwich,Sunderland,West Ham,H,Tottenham,H,Aston Villa,H,Stoke,D,Southampton,H,Stoke,H,Newcastle,A,Hull,A,Arsenal,H,Crystal Palace,D,16151.0,0,2,0,1,3,0,0,1,1,0,1,3,0,0,0,4,1,0,3,0,0,1,1,1,0,2,0,1,0,4,2,1,2,0,0,1,1,0,2,2,0,1,0,0,3,2,2,0,0,1,0,2,1,3,1,0,0,4,1,0,1,0,0,1,0,0,4,4,0,0,H
West Ham,Man United,Aston Villa,A,Norwich,H,Southampton,H,Everton,H,Stoke,H,Fulham,D,Arsenal,D,Crystal Palace,A,West Brom,A,Liverpool,A,16151.0,0,0,2,0,2,0,0,1,2,0,1,3,0,0,1,3,1,0,1,0,0,0,1,0,1,1,0,0,0,3,1,1,1,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,3,1,2,0,0,1,0,3,1,4,1,0,A
Newcastle,Crystal Palace,Chelsea,H,Tottenham,A,Aston Villa,H,Hull,A,Fulham,H,West Brom,H,Man United,A,Swansea,D,Southampton,A,Sunderland,D,16151.0,0,3,0,0,3,0,0,1,0,4,0,0,0,0,1,1,0,2,2,0,0,0,1,4,3,2,0,0,0,1,0,1,0,0,0,1,3,1,0,3,0,0,1,0,2,0,2,0,0,0,1,1,1,4,1,0,1,0,1,1,5,0,0,0,0,0,4,4,0,0,H
Man City,Fulham,Tottenham,A,Chelsea,A,Norwich,D,Stoke,H,Hull,A,Liverpool,A,West Brom,D,Chelsea,A,Cardiff,H,Newcastle,H,16151.0,0,1,5,1,4,1,0,1,0,1,3,3,0,0,0,0,0,2,1,0,0,1,1,0,3,1,0,0,0,0,2,2,2,0,1,1,2,3,4,3,0,0,0,1,1,3,3,0,0,1,1,3,2,1,0,0,0,3,1,1,0,0,0,1,1,0,1,0,0,0,H
Everton,Swansea,Aston Villa,H,Tottenham,H,Chelsea,H,West Ham,H,Cardiff,H,Cardiff,H,Stoke,D,Liverpool,H,Crystal Palace,D,West Brom,A,16151.0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,1,1,0,0,1,2,1,1,3,0,0,1,3,0,1,1,0,0,0,1,1,2,2,0,0,0,4,3,1,0,0,0,1,1,1,1,4,1,0,1,1,2,1,3,0,0,H
Chelsea,Arsenal,West Brom,D,Everton,H,Fulham,A,Tottenham,H,Aston Villa,H,Liverpool,H,Man United,D,Sunderland,H,Stoke,H,Tottenham,A,16151.0,0,1,1,3,4,0,0,1,1,0,1,2,0,0,0,1,3,2,1,0,0,1,4,0,2,3,0,1,0,1,0,4,0,0,2,0,5,1,1,2,0,0,1,0,0,1,2,0,0,1,4,1,0,1,0,0,0,1,0,3,1,0,0,0,0,1,5,3,0,0,H
Cardiff,Liverpool,Aston Villa,D,Hull,A,Tottenham,H,Fulham,H,Everton,H,Arsenal,H,Fulham,A,Swansea,H,Southampton,A,Man United,A,16151.0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,1,3,0,0,1,3,1,1,0,0,0,0,2,1,1,3,0,0,1,5,1,1,2,0,0,0,2,3,4,3,0,0,1,4,3,1,0,0,0,0,0,3,1,2,0,0,0,0,3,1,4,1,0,A
Hull,West Brom,Sunderland,A,Southampton,A,Cardiff,A,Newcastle,A,Man City,A,Crystal Palace,H,Chelsea,D,Fulham,D,Man United,A,Swansea,A,16151.0,0,0,2,1,3,1,0,1,0,1,0,3,0,0,0,0,4,1,1,0,0,1,1,4,3,2,0,0,1,0,2,2,2,0,1,0,3,1,0,3,0,0,1,1,1,3,4,0,0,1,1,1,3,3,0,0,1,0,3,1,2,0,0,0,1,2,1,3,0,0,H
Aston Villa,Stoke,West Ham,A,Cardiff,D,Newcastle,H,Norwich,H,Chelsea,H,Swansea,D,Man City,H,Arsenal,H,Norwich,D,West Ham,H,16152.0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,4,1,0,3,0,0,1,1,0,4,0,0,2,1,1,1,2,2,0,0,0,1,0,3,1,0,0,1,1,0,3,1,0,0,0,1,1,0,2,0,1,1,3,1,1,1,0,0,A
Tottenham,Southampton,Newcastle,A,Norwich,H,Cardiff,H,Chelsea,H,Arsenal,A,Hull,A,West Ham,H,Liverpool,A,Crystal Palace,A,Norwich,H,16152.0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,1,1,0,1,3,0,0,0,4,0,2,3,0,1,1,0,1,5,3,0,0,0,0,1,0,3,0,0,0,3,1,0,1,0,0,1,0,3,1,2,0,0,0,0,1,1,5,0,0,1,4,2,1,2,0,0,H
Arsenal,Swansea,Man United,D,Sunderland,H,Stoke,H,Tottenham,A,Chelsea,H,Stoke,D,Liverpool,H,Crystal Palace,D,West Brom,A,Everton,H,16154.0,1,0,0,1,2,0,0,1,4,1,0,1,0,0,0,1,0,3,1,0,0,0,0,1,5,3,0,0,0,6,0,0,1,0,1,0,1,1,2,2,0,0,0,4,3,1,0,0,0,1,1,1,1,4,1,0,1,1,2,1,3,0,0,0,3,2,0,0,0,0,D
Man United,Man City,Arsenal,D,Crystal Palace,A,West Brom,A,Liverpool,A,West Ham,A,Chelsea,A,Norwich,D,Stoke,H,Hull,A,Fulham,H,16154.0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,3,1,2,0,0,1,0,3,1,4,1,0,0,0,2,2,1,0,0,1,0,1,3,3,0,0,0,0,0,2,1,0,0,1,1,0,3,1,0,0,0,0,2,2,2,0,1,1,5,0,0,3,0,1,A
Newcastle,Everton,Tottenham,A,Aston Villa,H,Hull,A,Fulham,H,Crystal Palace,H,Tottenham,H,Chelsea,H,West Ham,H,Cardiff,H,Swansea,H,16154.0,1,0,4,0,0,0,0,1,1,0,2,2,0,0,0,1,4,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,1,1,0,0,1,2,1,1,3,0,0,1,3,2,0,0,0,0,A
Liverpool,Sunderland,Fulham,A,Swansea,H,Southampton,A,Man United,A,Cardiff,A,Newcastle,A,Hull,A,Arsenal,H,Crystal Palace,D,Norwich,H,16155.0,0,2,3,4,3,0,0,1,4,3,1,0,0,0,0,0,3,1,2,0,0,0,0,3,1,4,1,0,0,3,6,2,3,0,0,0,0,3,2,2,0,0,1,0,2,1,3,1,0,0,4,1,0,1,0,0,1,0,0,4,4,0,0,0,2,0,2,4,0,1,H
West Ham,Hull,Norwich,H,Southampton,H,Everton,H,Stoke,H,Man United,A,Southampton,A,Cardiff,A,Newcastle,A,Man City,A,West Brom,H,16155.0,1,2,0,1,3,0,0,1,3,1,0,1,0,0,0,1,0,1,1,0,0,0,3,1,1,1,0,0,1,0,2,2,1,0,0,1,0,1,0,3,0,0,0,0,4,1,1,0,0,1,1,4,3,2,0,0,1,0,2,2,2,0,1,1,2,0,2,0,0,0,H
Swansea,Norwich,Liverpool,H,Crystal Palace,D,West Brom,A,Everton,H,Arsenal,D,Tottenham,H,Aston Villa,H,Stoke,D,Southampton,H,Sunderland,H,16158.0,0,4,3,1,0,0,0,1,1,1,1,4,1,0,1,1,2,1,3,0,0,0,3,2,0,0,0,0,0,2,2,0,1,0,0,1,1,0,1,3,0,0,0,4,1,0,3,0,0,1,1,1,0,2,0,1,0,4,2,1,2,0,0,1,2,0,2,4,0,1,H
West Brom,Cardiff,Chelsea,D,Fulham,D,Man United,A,Swansea,A,Hull,H,Hull,A,Tottenham,H,Fulham,H,Everton,H,Liverpool,A,16158.0,1,1,1,3,4,0,0,1,1,1,3,3,0,0,1,0,3,1,2,0,0,0,1,2,1,3,0,0,0,2,0,2,0,0,0,1,0,4,1,1,0,0,0,1,0,1,3,0,0,1,3,1,1,0,0,0,0,2,1,1,3,0,0,1,3,6,2,3,0,0,D
Southampton,Newcastle,West Ham,H,Liverpool,A,Crystal Palace,A,Norwich,H,Tottenham,H,Aston Villa,H,Hull,A,Fulham,H,Crystal Palace,H,Everton,A,16158.0,0,3,1,0,1,0,0,1,0,3,1,2,0,0,0,0,1,1,5,0,0,1,4,2,1,2,0,0,0,3,2,1,2,0,0,1,1,0,2,2,0,0,0,1,4,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,H
Stoke,Hull,Man City,H,Arsenal,H,Norwich,D,West Ham,H,Aston Villa,A,Cardiff,A,Newcastle,A,Man City,A,West Brom,H,West Ham,H,16158.0,0,1,0,3,1,0,0,1,1,0,3,1,0,0,0,1,1,0,2,0,1,1,3,1,1,1,0,0,0,1,4,5,1,0,0,0,0,4,1,1,0,0,1,1,4,3,2,0,0,1,0,2,2,2,0,1,1,2,0,2,0,0,0,0,2,1,0,1,0,1,H
Crystal Palace,Chelsea,Man United,A,Swansea,D,Southampton,A,Sunderland,D,Newcastle,H,Everton,H,Fulham,A,Tottenham,H,Aston Villa,H,Arsenal,H,16158.0,1,0,2,0,2,0,0,0,1,1,1,4,1,0,1,0,1,1,5,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,1,0,1,2,0,0,0,1,3,2,1,0,0,1,4,0,2,3,0,1,0,1,0,4,0,0,2,1,6,0,0,1,0,1,H
Arsenal,Man City,Sunderland,H,Stoke,H,Tottenham,A,Chelsea,H,Swansea,D,Norwich,D,Stoke,H,Hull,A,Fulham,H,Man United,A,16158.0,1,4,1,0,1,0,0,0,1,0,3,1,0,0,0,0,1,5,3,0,0,0,6,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,2,1,0,0,1,1,0,3,1,0,0,0,0,2,2,2,0,1,1,5,0,0,3,0,1,0,0,3,2,2,0,0,D
Man United,Aston Villa,Crystal Palace,A,West Brom,A,Liverpool,A,West Ham,A,Man City,A,Cardiff,D,Newcastle,H,Norwich,H,Chelsea,H,Stoke,A,16158.0,0,0,2,0,2,0,0,0,0,3,1,2,0,0,1,0,3,1,4,1,0,0,0,2,2,1,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,4,1,0,3,0,0,1,1,0,4,0,0,2,1,1,4,5,1,0,0,H
Fulham,Everton,West Brom,D,Chelsea,A,Cardiff,H,Newcastle,H,Man City,H,Chelsea,H,West Ham,H,Cardiff,H,Swansea,H,Newcastle,A,16159.0,0,1,1,3,3,0,0,1,1,3,2,1,0,0,0,3,1,1,0,0,0,1,1,0,1,0,0,0,0,5,0,0,3,0,1,0,1,0,1,2,0,0,1,1,0,1,1,0,0,1,2,1,1,3,0,0,1,3,2,0,0,0,0,0,0,3,0,1,0,0,A
Liverpool,Tottenham,Swansea,H,Southampton,A,Man United,A,Cardiff,A,Sunderland,H,Norwich,H,Cardiff,H,Chelsea,H,Arsenal,A,Southampton,H,16159.0,1,4,3,1,0,0,0,0,0,3,1,2,0,0,0,0,3,1,4,1,0,0,3,6,2,3,0,0,1,2,1,0,2,0,0,0,1,0,1,3,0,0,1,1,0,1,3,0,0,0,4,0,2,3,0,1,1,0,1,5,3,0,0,1,3,2,1,2,0,0,H
Sunderland,West Ham,Hull,A,Arsenal,H,Crystal Palace,D,Norwich,H,Liverpool,H,Southampton,H,Everton,H,Stoke,H,Man United,A,Hull,H,16160.0,1,0,2,1,3,1,0,0,4,1,0,1,0,0,1,0,0,4,4,0,0,0,2,0,2,4,0,1,0,2,1,0,2,0,0,1,3,1,0,1,0,0,0,1,0,1,1,0,0,0,3,1,1,1,0,0,1,0,2,2,1,0,0,1,2,1,0,1,0,1,A
Aston Villa,Fulham,Newcastle,H,Norwich,H,Chelsea,H,Stoke,A,Man United,H,Chelsea,A,Cardiff,H,Newcastle,H,Man City,H,Everton,A,16165.0,0,1,0,2,2,0,0,1,4,1,0,3,0,0,1,1,0,4,0,0,2,1,1,4,5,1,0,0,0,4,1,2,4,0,0,1,1,3,2,1,0,0,0,3,1,1,0,0,0,1,1,0,1,0,0,0,0,5,0,0,3,0,1,1,1,3,1,2,0,0,A
Cardiff,Crystal Palace,Tottenham,H,Fulham,H,Everton,H,Liverpool,A,West Brom,D,Swansea,D,Southampton,A,Sunderland,D,Newcastle,H,Chelsea,H,16165.0,0,1,0,1,3,0,0,1,3,1,1,0,0,0,0,2,1,1,3,0,0,1,3,6,2,3,0,0,0,3,3,1,1,0,0,0,1,1,1,4,1,0,1,0,1,1,5,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,1,0,4,1,0,0,A
Chelsea,Stoke,Fulham,A,Tottenham,H,Aston Villa,H,Arsenal,H,Crystal Palace,H,Arsenal,H,Norwich,D,West Ham,H,Aston Villa,A,Hull,H,16165.0,0,1,3,2,1,0,0,1,4,0,2,3,0,1,0,1,0,4,0,0,2,1,6,0,0,1,0,1,0,1,0,4,1,0,0,1,1,0,3,1,0,0,0,1,1,0,2,0,1,1,3,1,1,1,0,0,0,1,4,5,1,0,0,1,1,0,2,0,0,0,H
Hull,Swansea,Newcastle,A,Man City,A,West Brom,H,West Ham,H,Stoke,H,Crystal Palace,D,West Brom,A,Everton,H,Arsenal,D,Norwich,H,16165.0,1,1,4,3,2,0,0,1,0,2,2,2,0,1,1,2,0,2,0,0,0,0,2,1,0,1,0,1,0,1,0,2,0,0,0,1,1,1,1,4,1,0,1,1,2,1,3,0,0,0,3,2,0,0,0,0,0,2,2,0,1,0,0,1,3,0,1,2,0,0,H
Man City,Southampton,Stoke,H,Hull,A,Fulham,H,Man United,A,Arsenal,D,Liverpool,A,Crystal Palace,A,Norwich,H,Tottenham,H,Newcastle,H,16165.0,1,1,0,3,1,0,0,0,0,2,2,2,0,1,1,5,0,0,3,0,1,0,0,3,2,2,0,0,0,1,1,1,4,0,0,1,0,3,1,2,0,0,0,0,1,1,5,0,0,1,4,2,1,2,0,0,0,3,2,1,2,0,0,1,4,0,0,1,0,0,H
Newcastle,Man United,Hull,A,Fulham,H,Crystal Palace,H,Everton,A,Southampton,H,West Brom,A,Liverpool,A,West Ham,A,Man City,A,Aston Villa,H,16165.0,0,1,4,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,0,4,0,0,1,0,0,0,0,3,1,2,0,0,1,0,3,1,4,1,0,0,0,2,2,1,0,0,1,0,3,2,2,0,0,1,4,1,2,4,0,0,A
Norwich,West Brom,Aston Villa,H,Stoke,D,Southampton,H,Sunderland,H,Swansea,H,Fulham,D,Man United,A,Swansea,A,Hull,H,Cardiff,D,16165.0,0,4,1,0,3,0,0,1,1,1,0,2,0,1,0,4,2,1,2,0,0,1,2,0,2,4,0,1,0,3,0,1,2,0,0,1,1,1,3,3,0,0,1,0,3,1,2,0,0,0,1,2,1,3,0,0,0,2,0,2,0,0,0,1,3,3,1,1,0,0,A
West Ham,Liverpool,Everton,H,Stoke,H,Man United,A,Hull,H,Sunderland,A,Southampton,A,Man United,A,Cardiff,A,Sunderland,H,Tottenham,H,16166.0,0,1,0,1,1,0,0,0,3,1,1,1,0,0,1,0,2,2,1,0,0,1,2,1,0,1,0,1,0,1,2,2,4,0,0,0,0,3,1,2,0,0,0,0,3,1,4,1,0,0,3,6,2,3,0,0,1,2,1,0,2,0,0,1,4,0,0,2,0,0,A
Everton,Arsenal,West Ham,H,Cardiff,H,Swansea,H,Newcastle,A,Fulham,A,Stoke,H,Tottenham,A,Chelsea,H,Swansea,D,Man City,D,16166.0,1,1,0,1,1,0,0,1,2,1,1,3,0,0,1,3,2,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,2,0,0,0,1,0,3,1,0,0,0,0,1,5,3,0,0,0,6,0,0,1,0,1,1,2,2,0,1,0,0,1,1,1,1,4,0,0,H
Tottenham,Sunderland,Cardiff,H,Chelsea,H,Arsenal,A,Southampton,H,Liverpool,H,Arsenal,H,Crystal Palace,D,Norwich,H,Liverpool,H,West Ham,A,16167.0,1,1,0,1,3,0,0,0,4,0,2,3,0,1,1,0,1,5,3,0,0,1,3,2,1,2,0,0,0,4,0,0,2,0,0,0,4,1,0,1,0,0,1,0,0,4,4,0,0,0,2,0,2,4,0,1,0,2,1,0,2,0,0,1,1,2,2,4,0,0,H
Sunderland,Everton,Crystal Palace,D,Norwich,H,Liverpool,H,West Ham,A,Tottenham,H,Cardiff,H,Swansea,H,Newcastle,A,Fulham,A,Arsenal,H,16172.0,1,0,0,4,4,0,0,0,2,0,2,4,0,1,0,2,1,0,2,0,0,1,1,2,2,4,0,0,0,5,1,0,2,0,0,1,2,1,1,3,0,0,1,3,2,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,2,0,0,1,3,0,1,2,0,0,A
West Brom,Tottenham,Man United,A,Swansea,A,Hull,H,Cardiff,D,Norwich,A,Chelsea,H,Arsenal,A,Southampton,H,Liverpool,H,Sunderland,H,16172.0,1,0,3,1,2,0,0,0,1,2,1,3,0,0,0,2,0,2,0,0,0,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,4,0,2,3,0,1,1,0,1,5,3,0,0,1,3,2,1,2,0,0,0,4,0,0,2,0,0,1,5,1,0,2,0,0,D
Stoke,Newcastle,Norwich,D,West Ham,H,Aston Villa,A,Hull,H,Chelsea,H,Fulham,H,Crystal Palace,H,Everton,A,Southampton,H,Man United,A,16172.0,0,1,1,0,2,0,1,1,3,1,1,1,0,0,0,1,4,5,1,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,0,0,0,4,0,0,1,0,0,1,0,4,1,0,0,0,H
Fulham,Norwich,Cardiff,H,Newcastle,H,Man City,H,Everton,A,Aston Villa,A,Stoke,D,Southampton,H,Sunderland,H,Swansea,H,West Brom,A,16172.0,0,3,1,1,0,0,0,1,1,0,1,0,0,0,0,5,0,0,3,0,1,1,1,3,1,2,0,0,0,1,2,3,2,0,0,1,1,1,0,2,0,1,0,4,2,1,2,0,0,1,2,0,2,4,0,1,0,3,0,1,2,0,0,1,0,1,1,0,0,0,H
Southampton,Cardiff,Crystal Palace,A,Norwich,H,Tottenham,H,Newcastle,H,Man City,H,Fulham,H,Everton,H,Liverpool,A,West Brom,D,Crystal Palace,A,16172.0,0,0,1,1,5,0,0,1,4,2,1,2,0,0,0,3,2,1,2,0,0,1,4,0,0,1,0,0,0,4,1,3,0,0,0,1,3,1,1,0,0,0,0,2,1,1,3,0,0,1,3,6,2,3,0,0,0,3,3,1,1,0,0,1,0,3,2,4,0,0,A
Crystal Palace,Aston Villa,Southampton,A,Sunderland,D,Newcastle,H,Chelsea,H,Cardiff,A,Norwich,H,Chelsea,H,Stoke,A,Man United,H,Fulham,A,16172.0,1,0,1,1,5,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,1,0,4,1,0,0,0,0,3,2,4,0,0,1,4,1,0,3,0,0,1,1,0,4,0,0,2,1,1,4,5,1,0,0,0,4,1,2,4,0,0,1,1,2,3,2,0,0,H
Liverpool,Man City,Man United,A,Cardiff,A,Sunderland,H,Tottenham,H,West Ham,A,Hull,A,Fulham,H,Man United,A,Arsenal,D,Southampton,H,16173.0,0,0,3,1,4,1,0,0,3,6,2,3,0,0,1,2,1,0,2,0,0,1,4,0,0,2,0,0,0,1,2,4,0,0,0,0,0,2,2,2,0,1,1,5,0,0,3,0,1,0,0,3,2,2,0,0,0,1,1,1,4,0,0,1,4,1,3,0,0,0,H
Swansea,Chelsea,West Brom,A,Everton,H,Arsenal,D,Norwich,H,Hull,H,Tottenham,H,Aston Villa,H,Arsenal,H,Crystal Palace,H,Stoke,H,16173.0,1,1,2,1,3,0,0,0,3,2,0,0,0,0,0,2,2,0,1,0,0,1,3,0,1,2,0,0,0,1,0,0,2,0,0,1,4,0,2,3,0,1,0,1,0,4,0,0,2,1,6,0,0,1,0,1,0,1,0,4,1,0,0,1,3,0,0,0,0,0,A
Arsenal,West Ham,Tottenham,A,Chelsea,H,Swansea,D,Man City,D,Everton,H,Stoke,H,Man United,A,Hull,H,Sunderland,A,Liverpool,A,16175.0,0,0,1,5,3,0,0,0,6,0,0,1,0,1,1,2,2,0,1,0,0,1,1,1,1,4,0,0,0,3,0,1,2,0,0,0,3,1,1,1,0,0,1,0,2,2,1,0,0,1,2,1,0,1,0,1,0,1,2,2,4,0,0,1,1,2,4,0,0,0,H
Everton,Crystal Palace,Swansea,H,Newcastle,A,Fulham,A,Arsenal,H,Sunderland,A,Sunderland,D,Newcastle,H,Chelsea,H,Cardiff,A,Aston Villa,H,16176.0,1,3,2,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,2,0,0,1,3,0,1,2,0,0,0,0,1,3,1,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,1,0,4,1,0,0,0,0,3,2,4,0,0,1,1,0,0,2,0,0,A
Man City,Sunderland,Fulham,H,Man United,A,Arsenal,D,Southampton,H,Liverpool,H,Norwich,H,Liverpool,H,West Ham,A,Tottenham,H,Everton,A,16176.0,1,5,0,0,3,0,1,0,0,3,2,2,0,0,0,1,1,1,4,0,0,1,4,1,3,0,0,0,0,3,2,1,3,1,0,0,2,0,2,4,0,1,0,2,1,0,2,0,0,1,1,2,2,4,0,0,0,5,1,0,2,0,0,1,0,1,3,1,0,0,D
Aston Villa,Southampton,Chelsea,H,Stoke,A,Man United,H,Fulham,A,Crystal Palace,H,Norwich,H,Tottenham,H,Newcastle,H,Man City,H,Cardiff,A,16179.0,1,1,0,4,0,0,2,1,1,4,5,1,0,0,0,4,1,2,4,0,0,1,1,2,3,2,0,0,0,1,0,0,2,0,0,1,4,2,1,2,0,0,0,3,2,1,2,0,0,1,4,0,0,1,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0,0,D
Cardiff,Stoke,Everton,H,Liverpool,A,West Brom,D,Crystal Palace,A,Southampton,A,West Ham,H,Aston Villa,A,Hull,H,Chelsea,H,Newcastle,H,16179.0,0,2,1,1,3,0,0,1,3,6,2,3,0,0,0,3,3,1,1,0,0,1,0,3,2,4,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,0,1,4,5,1,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,D
