home,away,Referee,time,H_Enemy_Acc,A_Enemy_Acc,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,H_atkPass_ratio,A_atkPass_ratio,HS_Acc,AS_Acc,HST_Acc,AST_Acc,H_poss_Acc,A_poss_Acc,H_atk_3rd_Acc,A_atk_3rd_Acc,H_atk_3rd_tot_Acc,A_atk_3rd_tot_Acc,H_red_goal_Acc,A_red_goal_Acc,H_red_on_Acc,A_red_on_Acc,H_red_tot_Acc,A_red_tot_Acc,H_chance_goal_Acc,A_chance_goal_Acc,H_chance_tot_Acc,A_chance_tot_Acc,H_successful_tackle_Acc,A_successful_tackle_Acc,H_tackle_tot_Acc,A_tackle_tot_Acc,H_successful_clearance_Acc,A_successful_clearance_Acc,H_clearance_tot_Acc,A_clearance_tot_Acc,H_interceptions_Acc,A_interceptions_Acc,H_blocks_Acc,A_blocks_Acc,HS_Acc/AS_Acc,HST_Acc/AST_Acc,H_poss_Acc/A_poss_Acc,H_atk_3rd_Acc/A_atk_3rd_Acc,H_atk_3rd_tot_Acc/A_atk_3rd_tot_Acc,H_red_goal_Acc/A_red_goal_Acc,H_red_on_Acc/A_red_on_Acc,H_red_tot_Acc/A_red_tot_Acc,H_chance_goal_Acc/A_chance_goal_Acc,H_chance_tot_Acc/A_chance_tot_Acc,H_successful_tackle_Acc/A_successful_tackle_Acc,H_tackle_tot_Acc/A_tackle_tot_Acc,H_successful_clearance_Acc/A_successful_clearance_Acc,H_clearance_tot_Acc/A_clearance_tot_Acc,H_interceptions_Acc/A_interceptions_Acc,H_blocks_Acc/A_blocks_Acc,y
Tottenham,West Ham,A Taylor,16761.0,6.0,1.2222222222222223,2.0,3.0,0.0,6.0,2.0,2.0,1.0,1.0,5.411177689274304,0.6780487804878049,0.6837060702875399,13.0,15.0,77.0,80.0,34.0,23.0,264.7000000000001,263.8,417.0,428.0,615.0,626.0,9.0,8.0,15.0,4.0,43.0,43.0,4.0,5.0,54.0,64.0,123.0,96.0,169.0,143.0,120.0,83.0,166.0,117.0,97.0,64.0,18.0,19.0,0.9625,1.4782608695652173,1.0034116755117517,0.9742990654205608,0.9824281150159745,1.125,3.75,1.0,0.8,0.84375,1.28125,1.1818181818181819,1.4457831325301205,1.4188034188034189,1.515625,0.9473684210526315,H
Crystal Palace,Sunderland,M Atkinson,16762.0,13.0,1.6842105263157894,2.0,1.0,2.0,0.0,1.0,1.0,3.0,-3.0,13.991820870944903,0.613747954173486,0.5674676524953789,14.0,16.0,55.0,56.0,22.0,20.0,231.29999999999995,194.60000000000005,375.0,307.0,611.0,541.0,5.0,6.0,9.0,9.0,31.0,32.0,1.0,5.0,32.0,40.0,97.0,95.0,163.0,137.0,85.0,138.0,124.0,202.0,88.0,71.0,24.0,17.0,0.9821428571428571,1.1,1.1885919835560117,1.221498371335505,1.1293900184842884,0.8333333333333334,1.0,0.96875,0.2,0.8,1.0210526315789474,1.1897810218978102,0.6159420289855072,0.6138613861386139,1.2394366197183098,1.411764705882353,A
Man City,Southampton,R East,16767.0,17.0,1.6071428571428572,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,11.708335314722376,0.7152542372881356,0.6713735558408216,2.0,7.0,66.0,60.0,23.0,16.0,285.3,259.99999999999994,633.0,523.0,885.0,779.0,7.0,6.0,7.0,5.0,45.0,41.0,5.0,4.0,50.0,45.0,90.0,95.0,148.0,139.0,106.0,127.0,138.0,175.0,64.0,85.0,8.0,21.0,1.1,1.4375,1.0973076923076925,1.2103250478011471,1.1360718870346598,1.1666666666666667,1.4,1.0975609756097562,1.25,1.1111111111111112,0.9473684210526315,1.064748201438849,0.8346456692913385,0.7885714285714286,0.7529411764705882,0.38095238095238093,H
Crystal Palace,Newcastle,S Attwell,16767.0,14.0,1.9333333333333333,1.0,1.0,3.0,-3.0,2.0,1.0,2.0,-1.0,-3.614213187875535,0.6205211726384365,0.6654740608228981,4.0,7.0,53.0,58.0,21.0,22.0,236.99999999999997,242.79999999999995,381.0,372.0,614.0,559.0,3.0,6.0,8.0,8.0,29.0,42.0,0.0,6.0,34.0,45.0,96.0,94.0,159.0,146.0,78.0,74.0,115.0,105.0,90.0,78.0,25.0,24.0,0.9137931034482759,0.9545454545454546,0.9761120263591434,1.0241935483870968,1.0983899821109124,0.5,1.0,0.6904761904761905,0.0,0.7555555555555555,1.0212765957446808,1.0890410958904109,1.054054054054054,1.0952380952380953,1.1538461538461537,1.0416666666666667,H
Bournemouth,Everton,K Friend,16767.0,-14.0,0.5483870967741935,0.0,1.0,4.0,-11.0,2.0,1.0,2.0,4.0,-21.873636380094613,0.7117241379310345,0.7335958005249343,7.0,7.0,68.0,66.0,15.0,29.0,267.80000000000007,266.8999999999999,516.0,559.0,725.0,762.0,3.0,10.0,7.0,8.0,33.0,38.0,4.0,10.0,51.0,46.0,94.0,102.0,132.0,164.0,66.0,78.0,89.0,108.0,80.0,54.0,13.0,20.0,1.0303030303030303,0.5172413793103449,1.003372049456726,0.9230769230769231,0.9514435695538058,0.3,0.875,0.868421052631579,0.4,1.108695652173913,0.9215686274509803,0.8048780487804879,0.8461538461538461,0.8240740740740741,1.4814814814814814,0.65,D
Aston Villa,Watford,L Mason,16767.0,-8.0,0.6666666666666666,0.0,1.0,4.0,-9.0,2.0,0.0,3.0,-1.0,-14.244220430107525,0.6848816029143898,0.5707831325301205,7.0,7.0,43.0,59.0,9.0,18.0,217.80000000000004,218.8,376.0,379.0,549.0,664.0,1.0,5.0,3.0,8.0,22.0,34.0,1.0,2.0,34.0,41.0,82.0,103.0,123.0,148.0,97.0,111.0,126.0,148.0,106.0,85.0,18.0,13.0,0.7288135593220338,0.5,0.9954296160877515,0.9920844327176781,0.8268072289156626,0.2,0.375,0.6470588235294118,0.5,0.8292682926829268,0.7961165048543689,0.831081081081081,0.8738738738738738,0.8513513513513513,1.2470588235294118,1.3846153846153846,A
Sunderland,Stoke,M Dean,16767.0,-13.0,0.59375,2.0,0.0,3.0,-2.0,3.0,1.0,1.0,1.0,-18.15568073753939,0.5537037037037037,0.6856617647058824,4.0,7.0,56.0,54.0,21.0,11.0,184.20000000000005,238.6,299.0,373.0,540.0,544.0,6.0,3.0,9.0,4.0,35.0,32.0,4.0,1.0,39.0,42.0,96.0,95.0,139.0,147.0,171.0,86.0,236.0,125.0,71.0,72.0,16.0,19.0,1.037037037037037,1.9090909090909092,0.7720033528918695,0.8016085790884718,0.9926470588235294,2.0,2.25,1.09375,4.0,0.9285714285714286,1.0105263157894737,0.9455782312925171,1.9883720930232558,1.888,0.9861111111111112,0.8421052631578947,H
Leicester,Man United,C Pawson,16767.0,9.0,1.25,4.0,1.0,0.0,6.0,3.0,2.0,0.0,6.0,8.277332754964334,0.5835777126099707,0.7467144563918757,7.0,2.0,81.0,47.0,28.0,18.0,237.9,291.60000000000014,398.0,625.0,682.0,837.0,11.0,5.0,9.0,7.0,51.0,28.0,7.0,4.0,52.0,36.0,107.0,98.0,157.0,147.0,87.0,76.0,136.0,117.0,122.0,82.0,13.0,12.0,1.7234042553191489,1.5555555555555556,0.8158436213991765,0.6368,0.8148148148148148,2.2,1.2857142857142858,1.8214285714285714,1.75,1.4444444444444444,1.0918367346938775,1.0680272108843538,1.144736842105263,1.1623931623931625,1.4878048780487805,1.0833333333333333,D
West Ham,West Brom,M Atkinson,16768.0,-2.0,0.9310344827586207,2.0,1.0,2.0,-2.0,3.0,0.0,2.0,0.0,-2.2620476100611064,0.6672566371681415,0.5335820895522388,6.0,8.0,70.0,37.0,21.0,12.0,251.8,202.50000000000003,377.0,286.0,565.0,536.0,7.0,5.0,6.0,2.0,35.0,25.0,5.0,3.0,57.0,26.0,105.0,72.0,157.0,115.0,94.0,114.0,134.0,168.0,70.0,97.0,20.0,20.0,1.8918918918918919,1.75,1.2434567901234568,1.3181818181818181,1.0541044776119404,1.4,3.0,1.4,1.6666666666666667,2.1923076923076925,1.4583333333333333,1.3652173913043477,0.8245614035087719,0.7976190476190477,0.7216494845360825,1.0,D
Liverpool,Swansea,A Taylor,16768.0,4.0,1.16,2.0,2.0,1.0,4.0,1.0,1.0,3.0,-4.0,21.65195128945129,0.70595690747782,0.6791530944625407,2.0,8.0,79.0,52.0,25.0,13.0,275.3,270.90000000000003,557.0,417.0,789.0,614.0,7.0,3.0,12.0,5.0,48.0,23.0,7.0,2.0,65.0,41.0,139.0,72.0,197.0,130.0,90.0,82.0,127.0,124.0,79.0,72.0,15.0,9.0,1.5192307692307692,1.9230769230769231,1.0162421557770394,1.3357314148681054,1.285016286644951,2.3333333333333335,2.4,2.0869565217391304,3.5,1.5853658536585367,1.9305555555555556,1.5153846153846153,1.0975609756097562,1.0241935483870968,1.0972222222222223,1.6666666666666667,H
Norwich,Arsenal,J Moss,16768.0,-25.0,0.358974358974359,1.0,0.0,4.0,-6.0,3.0,1.0,1.0,6.0,-29.805573736608217,0.6932515337423313,0.7513397642015005,8.0,4.0,52.0,73.0,19.0,23.0,213.5,297.69999999999993,452.0,701.0,652.0,933.0,4.0,10.0,6.0,8.0,27.0,53.0,3.0,9.0,34.0,57.0,86.0,101.0,138.0,158.0,115.0,86.0,167.0,122.0,54.0,106.0,14.0,10.0,0.7123287671232876,0.8260869565217391,0.7171649311387305,0.644793152639087,0.6988210075026795,0.4,0.75,0.5094339622641509,0.3333333333333333,0.5964912280701754,0.8514851485148515,0.8734177215189873,1.3372093023255813,1.3688524590163935,0.5094339622641509,1.4,D
Tottenham,Chelsea,M Oliver,16768.0,6.0,1.206896551724138,3.0,2.0,0.0,9.0,2.0,0.0,3.0,-1.0,22.532535947824996,0.6919504643962848,0.7173423423423423,2.0,4.0,80.0,65.0,35.0,20.0,265.9000000000001,273.7,447.0,637.0,646.0,888.0,12.0,4.0,17.0,7.0,48.0,39.0,8.0,2.0,55.0,49.0,127.0,122.0,178.0,170.0,122.0,70.0,168.0,109.0,100.0,79.0,17.0,12.0,1.2307692307692308,1.75,0.9715016441359156,0.7017268445839875,0.7274774774774775,3.0,2.4285714285714284,1.2307692307692308,4.0,1.1224489795918366,1.040983606557377,1.0470588235294118,1.7428571428571429,1.5412844036697249,1.2658227848101267,1.4166666666666667,D
Arsenal,Sunderland,R Madley,16774.0,15.0,1.6818181818181819,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,7.320276988233648,0.7532051282051282,0.5830508474576271,5.0,7.0,68.0,65.0,20.0,24.0,293.89999999999986,189.20000000000005,705.0,344.0,936.0,590.0,8.0,7.0,7.0,11.0,47.0,40.0,7.0,5.0,51.0,44.0,94.0,90.0,151.0,140.0,75.0,147.0,114.0,204.0,103.0,74.0,10.0,15.0,1.0461538461538462,0.8333333333333334,1.553382663847779,2.0494186046511627,1.5864406779661018,1.1428571428571428,0.6363636363636364,1.175,1.4,1.1590909090909092,1.0444444444444445,1.0785714285714285,0.5102040816326531,0.5588235294117647,1.3918918918918919,0.6666666666666666,H
Chelsea,Bournemouth,M Jones,16774.0,10.0,1.588235294117647,1.0,1.0,3.0,-3.0,0.0,2.0,3.0,-7.0,6.236444843189265,0.723568281938326,0.7397959183673469,6.0,7.0,61.0,82.0,18.0,24.0,267.6,279.80000000000007,657.0,580.0,908.0,784.0,3.0,5.0,7.0,10.0,36.0,45.0,1.0,5.0,46.0,60.0,114.0,101.0,160.0,135.0,62.0,73.0,107.0,98.0,84.0,84.0,12.0,17.0,0.7439024390243902,0.75,0.9563974267333808,1.1327586206896552,1.1581632653061225,0.6,0.7,0.8,0.2,0.7666666666666667,1.1287128712871286,1.1851851851851851,0.8493150684931506,1.0918367346938775,1.0,0.7058823529411765,A
Man United,West Ham,M Clattenburg,16774.0,7.0,1.2592592592592593,2.0,3.0,0.0,3.0,1.0,2.0,2.0,-4.0,14.258431034247735,0.7387706855791962,0.648870636550308,6.0,6.0,47.0,63.0,13.0,23.0,307.5000000000001,250.6,625.0,316.0,846.0,487.0,3.0,4.0,6.0,7.0,27.0,35.0,2.0,2.0,34.0,47.0,95.0,98.0,142.0,148.0,77.0,103.0,113.0,139.0,77.0,68.0,11.0,18.0,0.746031746031746,0.5652173913043478,1.2270550678371912,1.9778481012658229,1.7371663244353184,0.75,0.8571428571428571,0.7714285714285715,1.0,0.723404255319149,0.9693877551020408,0.9594594594594594,0.7475728155339806,0.8129496402877698,1.1323529411764706,0.6111111111111112,D
Southampton,Aston Villa,A Taylor,16774.0,10.0,1.6666666666666667,2.0,1.0,2.0,0.0,0.0,1.0,4.0,-8.0,14.90069068399157,0.6711656441717792,0.6743362831858407,2.0,7.0,58.0,47.0,18.0,14.0,264.0999999999999,231.80000000000004,547.0,381.0,815.0,565.0,5.0,2.0,9.0,3.0,39.0,21.0,4.0,3.0,44.0,37.0,98.0,72.0,139.0,110.0,88.0,92.0,133.0,130.0,80.0,104.0,20.0,21.0,1.2340425531914894,1.2857142857142858,1.1393442622950813,1.4356955380577427,1.4424778761061947,2.5,3.0,1.8571428571428572,1.3333333333333333,1.1891891891891893,1.3611111111111112,1.2636363636363637,0.9565217391304348,1.023076923076923,0.7692307692307693,0.9523809523809523,D
Swansea,Leicester,M Oliver,16774.0,-19.0,0.5581395348837209,1.0,1.0,3.0,-4.0,4.0,1.0,0.0,6.0,-35.252031812376636,0.6751700680272109,0.5747663551401869,5.0,6.0,46.0,62.0,11.0,24.0,262.6,219.0,397.0,369.0,588.0,642.0,3.0,10.0,5.0,8.0,22.0,38.0,2.0,6.0,36.0,43.0,76.0,115.0,135.0,162.0,80.0,96.0,128.0,148.0,85.0,116.0,13.0,14.0,0.7419354838709677,0.4583333333333333,1.1990867579908677,1.075880758807588,0.9158878504672897,0.3,0.625,0.5789473684210527,0.3333333333333333,0.8372093023255814,0.6608695652173913,0.8333333333333334,0.8333333333333334,0.8648648648648649,0.7327586206896551,0.9285714285714286,A
Watford,Norwich,M Dean,16774.0,11.0,1.7333333333333334,3.0,0.0,2.0,3.0,1.0,1.0,3.0,-2.0,11.924346630381116,0.566066066066066,0.6879084967320261,7.0,5.0,65.0,41.0,23.0,15.0,220.9,194.2,377.0,421.0,666.0,612.0,7.0,3.0,11.0,5.0,40.0,22.0,2.0,2.0,42.0,28.0,99.0,76.0,142.0,127.0,116.0,129.0,157.0,181.0,89.0,51.0,9.0,16.0,1.5853658536585367,1.5333333333333334,1.1374871266735325,0.8954869358669834,1.088235294117647,2.3333333333333335,2.2,1.8181818181818181,1.0,1.5,1.3026315789473684,1.1181102362204725,0.8992248062015504,0.8674033149171271,1.7450980392156863,0.5625,H
West Brom,Tottenham,J Moss,16774.0,-6.0,0.8333333333333334,2.0,1.0,2.0,-1.0,3.0,2.0,0.0,9.0,-10.83289741867328,0.4968152866242038,0.7004405286343612,6.0,6.0,36.0,76.0,14.0,35.0,184.8,274.80000000000007,234.0,477.0,471.0,681.0,4.0,12.0,3.0,17.0,23.0,45.0,3.0,8.0,25.0,54.0,86.0,101.0,135.0,142.0,122.0,125.0,175.0,169.0,100.0,97.0,18.0,13.0,0.47368421052631576,0.4,0.6724890829694322,0.49056603773584906,0.6916299559471366,0.3333333333333333,0.17647058823529413,0.5111111111111111,0.375,0.46296296296296297,0.8514851485148515,0.9507042253521126,0.976,1.0355029585798816,1.0309278350515463,1.3846153846153846,D
Stoke,Man City,M Atkinson,16774.0,-17.0,0.6458333333333334,2.0,1.0,2.0,-2.0,2.0,2.0,1.0,0.0,-17.727754381331327,0.7140468227424749,0.7249417249417249,3.0,3.0,52.0,67.0,12.0,21.0,245.0,276.5,427.0,622.0,598.0,858.0,2.0,4.0,6.0,6.0,30.0,41.0,1.0,5.0,40.0,50.0,71.0,104.0,116.0,165.0,90.0,108.0,132.0,138.0,70.0,70.0,23.0,9.0,0.7761194029850746,0.5714285714285714,0.8860759493670886,0.6864951768488746,0.696969696969697,0.5,1.0,0.7317073170731707,0.2,0.8,0.6826923076923077,0.703030303030303,0.8333333333333334,0.9565217391304348,1.0,2.5555555555555554,H
Newcastle,Liverpool,A Marriner,16775.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-9.0,3.0,1.0,1.0,5.0,-22.099649463112954,0.6560283687943262,0.7037037037037037,8.0,3.0,54.0,77.0,18.0,24.0,244.99999999999997,277.3,370.0,589.0,564.0,837.0,2.0,8.0,8.0,11.0,37.0,52.0,2.0,7.0,40.0,63.0,103.0,134.0,153.0,189.0,72.0,88.0,107.0,131.0,68.0,88.0,22.0,14.0,0.7012987012987013,0.75,0.8835196538045437,0.6281833616298812,0.6738351254480287,0.25,0.7272727272727273,0.7115384615384616,0.2857142857142857,0.6349206349206349,0.7686567164179104,0.8095238095238095,0.8181818181818182,0.816793893129771,0.7727272727272727,1.5714285714285714,H
Everton,Crystal Palace,C Pawson,16776.0,2.0,1.0689655172413792,2.0,2.0,1.0,7.0,2.0,1.0,2.0,3.0,6.948595181801807,0.7308781869688386,0.6436251920122887,5.0,9.0,65.0,66.0,32.0,28.0,262.5999999999999,252.79999999999995,516.0,419.0,706.0,651.0,13.0,6.0,9.0,8.0,38.0,33.0,13.0,3.0,50.0,43.0,101.0,93.0,160.0,148.0,75.0,76.0,117.0,116.0,63.0,79.0,23.0,21.0,0.9848484848484849,1.1428571428571428,1.03876582278481,1.2315035799522673,1.0844854070660521,2.1666666666666665,1.125,1.1515151515151516,4.333333333333333,1.1627906976744187,1.086021505376344,1.0810810810810811,0.9868421052631579,1.0086206896551724,0.7974683544303798,1.0952380952380953,D
Sunderland,Watford,G Scott,16781.0,-7.0,0.75,2.0,0.0,3.0,-4.0,3.0,0.0,2.0,3.0,-5.980610202978625,0.5747330960854092,0.5634005763688761,7.0,7.0,67.0,66.0,25.0,27.0,177.00000000000009,238.2,323.0,391.0,562.0,694.0,4.0,8.0,14.0,16.0,40.0,43.0,4.0,1.0,45.0,43.0,89.0,90.0,133.0,134.0,155.0,126.0,212.0,169.0,80.0,84.0,16.0,8.0,1.0151515151515151,0.9259259259259259,0.7430730478589425,0.8260869565217391,0.8097982708933718,0.5,0.875,0.9302325581395349,4.0,1.0465116279069768,0.9888888888888889,0.9925373134328358,1.2301587301587302,1.2544378698224852,0.9523809523809523,2.0,A
Norwich,Everton,M Atkinson,16781.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-3.0,2.0,3.0,0.0,8.0,-14.936150149442696,0.5961199294532628,0.7413173652694611,7.0,4.0,31.0,74.0,13.0,31.0,182.79999999999995,281.4999999999999,338.0,619.0,567.0,835.0,3.0,14.0,3.0,8.0,18.0,41.0,2.0,13.0,23.0,57.0,77.0,89.0,134.0,144.0,122.0,78.0,179.0,121.0,53.0,57.0,18.0,18.0,0.4189189189189189,0.41935483870967744,0.6493783303730019,0.5460420032310178,0.6790419161676646,0.21428571428571427,0.375,0.43902439024390244,0.15384615384615385,0.40350877192982454,0.8651685393258427,0.9305555555555556,1.564102564102564,1.4793388429752066,0.9298245614035088,1.0,D
West Ham,Stoke,A Marriner,16781.0,-3.0,0.9032258064516129,0.0,3.0,2.0,-5.0,3.0,1.0,1.0,2.0,-12.229670214550197,0.6504424778761062,0.6831858407079646,7.0,7.0,60.0,47.0,20.0,15.0,242.9,224.6,294.0,386.0,452.0,565.0,2.0,4.0,7.0,7.0,34.0,32.0,1.0,3.0,45.0,39.0,108.0,69.0,157.0,122.0,115.0,90.0,154.0,138.0,78.0,99.0,26.0,19.0,1.2765957446808511,1.3333333333333333,1.0814781834372218,0.7616580310880829,0.8,0.5,1.0,1.0625,0.3333333333333333,1.1538461538461537,1.565217391304348,1.2868852459016393,1.2777777777777777,1.1159420289855073,0.7878787878787878,1.368421052631579,D
Crystal Palace,Southampton,M Dean,16781.0,4.0,1.1538461538461537,2.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,5.058401547831188,0.6526655896607432,0.6968973747016707,4.0,7.0,71.0,73.0,29.0,20.0,238.99999999999997,287.69999999999993,404.0,584.0,619.0,838.0,7.0,5.0,10.0,8.0,39.0,49.0,4.0,4.0,48.0,54.0,103.0,94.0,160.0,127.0,96.0,68.0,147.0,108.0,88.0,67.0,24.0,18.0,0.9726027397260274,1.45,0.8307264511644075,0.6917808219178082,0.7386634844868735,1.4,1.25,0.7959183673469388,1.0,0.8888888888888888,1.0957446808510638,1.2598425196850394,1.411764705882353,1.3611111111111112,1.3134328358208955,1.3333333333333333,H
Man City,Swansea,R Madley,16781.0,21.0,1.875,2.0,1.0,2.0,-2.0,0.0,1.0,4.0,-8.0,26.476095738533104,0.7272727272727273,0.6752827140549273,3.0,7.0,72.0,45.0,24.0,9.0,289.0,269.6,656.0,418.0,902.0,619.0,4.0,2.0,9.0,5.0,43.0,25.0,5.0,1.0,54.0,36.0,103.0,80.0,177.0,130.0,89.0,90.0,117.0,133.0,75.0,94.0,6.0,18.0,1.6,2.6666666666666665,1.0719584569732936,1.569377990430622,1.45718901453958,2.0,1.8,1.72,5.0,1.5,1.2875,1.3615384615384616,0.9888888888888889,0.8796992481203008,0.7978723404255319,0.3333333333333333,H
Bournemouth,Man United,A Taylor,16781.0,-16.0,0.5428571428571428,1.0,2.0,2.0,-2.0,2.0,3.0,0.0,3.0,-21.704691593236486,0.7320954907161804,0.761520737327189,6.0,3.0,86.0,62.0,26.0,13.0,271.7000000000001,311.10000000000014,552.0,661.0,754.0,868.0,5.0,3.0,14.0,6.0,49.0,36.0,4.0,2.0,59.0,43.0,92.0,94.0,139.0,141.0,86.0,69.0,120.0,99.0,87.0,74.0,18.0,10.0,1.3870967741935485,2.0,0.8733526197364191,0.8350983358547656,0.868663594470046,1.6666666666666667,2.3333333333333335,1.3611111111111112,2.0,1.372093023255814,0.9787234042553191,0.9858156028368794,1.2463768115942029,1.2121212121212122,1.1756756756756757,1.8,H
Aston Villa,Arsenal,K Friend,16782.0,-26.0,0.3333333333333333,0.0,2.0,3.0,-7.0,2.0,2.0,1.0,4.0,-26.573400484287582,0.6542056074766355,0.7548321464903357,8.0,3.0,47.0,64.0,13.0,22.0,220.70000000000005,309.49999999999994,350.0,742.0,535.0,983.0,2.0,9.0,3.0,7.0,20.0,42.0,3.0,7.0,36.0,49.0,70.0,94.0,109.0,138.0,102.0,81.0,151.0,119.0,107.0,85.0,27.0,9.0,0.734375,0.5909090909090909,0.7130856219709211,0.4716981132075472,0.5442522889114955,0.2222222222222222,0.42857142857142855,0.47619047619047616,0.42857142857142855,0.7346938775510204,0.7446808510638298,0.7898550724637681,1.2592592592592593,1.26890756302521,1.2588235294117647,3.0,A
Liverpool,West Brom,C Pawson,16782.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,-2.0,0.8403830365037237,0.6937573616018846,0.5286885245901639,2.0,8.0,72.0,40.0,23.0,14.0,277.0,181.2,589.0,258.0,849.0,488.0,7.0,4.0,12.0,5.0,49.0,25.0,6.0,3.0,59.0,25.0,137.0,91.0,195.0,144.0,79.0,97.0,118.0,142.0,85.0,102.0,13.0,18.0,1.8,1.6428571428571428,1.5286975717439295,2.2829457364341086,1.7397540983606556,1.75,2.4,1.96,2.0,2.36,1.5054945054945055,1.3541666666666667,0.8144329896907216,0.8309859154929577,0.8333333333333334,0.7222222222222222,D
Tottenham,Newcastle,R East,16782.0,16.0,1.8888888888888888,2.0,3.0,0.0,5.0,2.0,1.0,2.0,-4.0,13.040089938796832,0.705547652916074,0.6101083032490975,2.0,6.0,71.0,39.0,29.0,11.0,284.60000000000014,224.49999999999997,496.0,338.0,703.0,554.0,8.0,3.0,14.0,4.0,40.0,28.0,8.0,3.0,54.0,29.0,94.0,110.0,133.0,165.0,124.0,83.0,173.0,125.0,86.0,76.0,14.0,20.0,1.8205128205128205,2.6363636363636362,1.2677060133630298,1.467455621301775,1.2689530685920578,2.6666666666666665,3.5,1.4285714285714286,2.6666666666666665,1.8620689655172413,0.8545454545454545,0.806060606060606,1.4939759036144578,1.384,1.131578947368421,0.7,A
Leicester,Chelsea,M Clattenburg,16783.0,17.0,1.6538461538461537,4.0,1.0,0.0,8.0,1.0,1.0,3.0,-3.0,33.80913838115593,0.586924219910847,0.7512639029322548,9.0,4.0,66.0,72.0,26.0,20.0,211.8,275.6,395.0,743.0,673.0,989.0,12.0,2.0,9.0,11.0,45.0,43.0,8.0,1.0,50.0,55.0,113.0,117.0,164.0,168.0,85.0,61.0,131.0,99.0,118.0,87.0,12.0,15.0,0.9166666666666666,1.3,0.7685050798258345,0.531628532974428,0.6804853387259858,6.0,0.8181818181818182,1.0465116279069768,8.0,0.9090909090909091,0.9658119658119658,0.9761904761904762,1.3934426229508197,1.3232323232323233,1.3563218390804597,0.8,H
Southampton,Tottenham,K Friend,16788.0,-8.0,0.7575757575757576,1.0,1.0,3.0,-3.0,1.0,3.0,1.0,2.0,-12.434430512016725,0.689419795221843,0.6957708049113234,7.0,5.0,77.0,74.0,21.0,31.0,295.69999999999993,281.2000000000001,606.0,510.0,879.0,733.0,3.0,6.0,10.0,14.0,51.0,37.0,2.0,7.0,57.0,58.0,87.0,91.0,127.0,121.0,90.0,121.0,127.0,171.0,55.0,80.0,17.0,10.0,1.0405405405405406,0.6774193548387096,1.0515647226173537,1.188235294117647,1.199181446111869,0.5,0.7142857142857143,1.3783783783783783,0.2857142857142857,0.9827586206896551,0.9560439560439561,1.0495867768595042,0.743801652892562,0.7426900584795322,0.6875,1.7,A
West Brom,Bournemouth,M Dean,16788.0,7.0,1.3333333333333333,1.0,3.0,1.0,-1.0,2.0,2.0,1.0,1.0,3.6077352845368225,0.505307855626327,0.7333333333333333,5.0,6.0,30.0,81.0,10.0,29.0,163.4,263.4000000000001,238.0,517.0,471.0,705.0,4.0,6.0,4.0,14.0,20.0,48.0,4.0,5.0,18.0,56.0,88.0,101.0,152.0,162.0,113.0,97.0,155.0,134.0,113.0,89.0,22.0,16.0,0.37037037037037035,0.3448275862068966,0.6203492786636293,0.46034816247582205,0.6680851063829787,0.6666666666666666,0.2857142857142857,0.4166666666666667,0.8,0.32142857142857145,0.8712871287128713,0.9382716049382716,1.1649484536082475,1.1567164179104477,1.2696629213483146,1.375,A
Stoke,Crystal Palace,R Madley,16788.0,-2.0,0.9393939393939394,3.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.4790568580474144,0.674812030075188,0.6418152350081038,7.0,7.0,50.0,73.0,16.0,29.0,230.09999999999997,238.3,359.0,396.0,532.0,617.0,4.0,8.0,8.0,8.0,33.0,38.0,3.0,5.0,41.0,52.0,74.0,100.0,127.0,159.0,96.0,120.0,144.0,174.0,103.0,80.0,24.0,26.0,0.684931506849315,0.5517241379310345,0.9655895929500627,0.9065656565656566,0.8622366288492707,0.5,1.0,0.868421052631579,0.6,0.7884615384615384,0.74,0.7987421383647799,0.8,0.8275862068965517,1.2875,0.9230769230769231,A
Everton,Leicester,J Moss,16788.0,-19.0,0.5869565217391305,1.0,4.0,0.0,4.0,4.0,1.0,0.0,8.0,-21.593418103742238,0.6954177897574124,0.586890243902439,7.0,4.0,74.0,62.0,26.0,26.0,272.0999999999999,193.6,516.0,385.0,742.0,656.0,10.0,11.0,9.0,8.0,44.0,40.0,9.0,8.0,52.0,47.0,92.0,114.0,134.0,160.0,82.0,86.0,127.0,138.0,55.0,121.0,16.0,14.0,1.1935483870967742,1.0,1.4054752066115699,1.3402597402597403,1.1310975609756098,0.9090909090909091,1.125,1.1,1.125,1.1063829787234043,0.8070175438596491,0.8375,0.9534883720930233,0.9202898550724637,0.45454545454545453,1.1428571428571428,A
