home,away,Referee,time,HRestTime,ARestTime,HS_Acc,AS_Acc,HST_Acc,AST_Acc,H_Poss_Acc,A_Poss_Acc,H_atkPass_tot_Acc,A_atkPass_tot_Acc,H_atkPass_Ok_Acc,A_atkPass_OK_Acc,H_ins_Acc,A_ins_Acc,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
Sunderland,Southampton,M Jones,16746.0,6.0,5.0,56.0,64.0,21.0,23.0,191.50000000000003,218.89999999999995,488.0,552.0,286.0,344.0,68.0,94.0,-9.0,0.6785714285714286,1.0,1.0,3.0,-5.0,3.0,2.0,0.0,6.0,-24.29508204214086,A
Leicester,Watford,R East,16746.0,7.0,7.0,83.0,67.0,27.0,13.0,226.6,217.4,624.0,640.0,355.0,389.0,108.0,71.0,19.0,1.7307692307692308,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,18.71242497220758,H
West Ham,Everton,P Tierney,16746.0,7.0,6.0,83.0,63.0,25.0,24.0,255.30000000000004,262.29999999999995,634.0,782.0,428.0,569.0,68.0,63.0,-4.0,0.8787878787878788,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.9047025438329754,D
Aston Villa,Man City,C Pawson,16747.0,5.0,4.0,53.0,87.0,12.0,36.0,230.50000000000009,286.7000000000001,557.0,949.0,380.0,705.0,95.0,65.0,-32.0,0.3191489361702128,0.0,0.0,5.0,-7.0,3.0,1.0,1.0,7.0,-41.66282105976099,D
Liverpool,Crystal Palace,N Swarbrick,16747.0,2.0,8.0,77.0,62.0,28.0,21.0,282.99999999999994,239.89999999999992,776.0,631.0,554.0,399.0,59.0,77.0,-6.0,0.8125,2.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,4.797881828316619,A
Arsenal,Tottenham,M Atkinson,16747.0,3.0,2.0,90.0,78.0,33.0,38.0,265.7,264.7000000000001,796.0,614.0,610.0,399.0,113.0,109.0,9.0,1.2571428571428571,5.0,0.0,0.0,13.0,3.0,2.0,0.0,9.0,10.275994048645849,D
West Brom,Arsenal,M Clattenburg,16760.0,14.0,12.0,40.0,74.0,13.0,25.0,214.6,262.3999999999999,541.0,804.0,285.0,600.0,82.0,112.0,-16.0,0.6190476190476191,2.0,0.0,3.0,-3.0,4.0,1.0,0.0,10.0,-28.31450412332765,H
Watford,Man United,R Madley,16760.0,14.0,14.0,60.0,43.0,15.0,17.0,220.8,297.50000000000017,669.0,895.0,394.0,676.0,77.0,66.0,-11.0,0.6944444444444444,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,-9.904420636571668,A
Swansea,Bournemouth,A Marriner,16760.0,14.0,14.0,52.0,64.0,11.0,17.0,273.6,264.90000000000003,620.0,717.0,434.0,508.0,74.0,78.0,10.0,1.588235294117647,1.0,1.0,3.0,-4.0,0.0,1.0,4.0,-11.0,10.64470752116101,D
Man City,Liverpool,J Moss,16760.0,13.0,12.0,78.0,78.0,31.0,20.0,291.7000000000001,283.4,938.0,776.0,710.0,558.0,60.0,55.0,19.0,1.7307692307692308,3.0,2.0,0.0,10.0,1.0,3.0,1.0,1.0,18.6784546940288,A
Everton,Aston Villa,M Oliver,16760.0,14.0,13.0,64.0,46.0,24.0,8.0,257.29999999999995,234.20000000000007,761.0,613.0,548.0,425.0,58.0,97.0,15.0,1.9375,1.0,2.0,2.0,0.0,0.0,1.0,4.0,-6.0,18.738257575757572,H
Chelsea,Norwich,C Pawson,16760.0,13.0,14.0,54.0,65.0,16.0,19.0,269.7,244.1,762.0,738.0,507.0,530.0,84.0,51.0,12.0,1.7058823529411764,1.0,0.0,4.0,-4.0,1.0,0.0,4.0,-6.0,-0.06613994113994437,H
Southampton,Stoke,L Mason,16760.0,14.0,13.0,57.0,50.0,20.0,12.0,241.39999999999992,240.29999999999995,651.0,534.0,411.0,365.0,90.0,66.0,-1.0,0.9655172413793104,3.0,2.0,0.0,5.0,3.0,1.0,1.0,1.0,4.519054834054835,A
Newcastle,Leicester,M Jones,16760.0,14.0,14.0,55.0,79.0,25.0,26.0,223.69999999999996,226.0,543.0,606.0,353.0,335.0,78.0,122.0,-30.0,0.3333333333333333,2.0,1.0,2.0,-3.0,4.0,1.0,0.0,4.0,-29.533329205764225,A
Tottenham,West Ham,A Taylor,16761.0,13.0,15.0,77.0,80.0,34.0,23.0,264.7000000000001,263.8,615.0,626.0,417.0,428.0,97.0,64.0,6.0,1.2222222222222223,2.0,3.0,0.0,6.0,2.0,2.0,1.0,1.0,5.411177689274304,H
Crystal Palace,Sunderland,M Atkinson,16762.0,14.0,16.0,55.0,56.0,22.0,20.0,231.29999999999995,194.60000000000005,611.0,541.0,375.0,307.0,88.0,71.0,13.0,1.6842105263157894,2.0,1.0,2.0,0.0,1.0,1.0,3.0,-3.0,13.991820870944903,A
Man City,Southampton,R East,16767.0,2.0,7.0,66.0,60.0,23.0,16.0,285.3,259.99999999999994,885.0,779.0,633.0,523.0,64.0,85.0,17.0,1.6071428571428572,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,11.708335314722376,H
Bournemouth,Everton,K Friend,16767.0,7.0,7.0,68.0,66.0,15.0,29.0,267.80000000000007,266.8999999999999,725.0,762.0,516.0,559.0,80.0,54.0,-14.0,0.5483870967741935,0.0,1.0,4.0,-11.0,2.0,1.0,2.0,4.0,-21.873636380094617,D
Crystal Palace,Newcastle,S Attwell,16767.0,4.0,7.0,53.0,58.0,21.0,22.0,236.99999999999997,242.79999999999995,614.0,559.0,381.0,372.0,90.0,78.0,14.0,1.9333333333333333,1.0,1.0,3.0,-3.0,2.0,1.0,2.0,-1.0,-3.614213187875535,H
Leicester,Man United,C Pawson,16767.0,7.0,2.0,81.0,47.0,28.0,18.0,237.9,291.60000000000014,682.0,837.0,398.0,625.0,122.0,82.0,9.0,1.25,4.0,1.0,0.0,6.0,3.0,2.0,0.0,6.0,8.277332754964334,D
Sunderland,Stoke,M Dean,16767.0,4.0,7.0,56.0,54.0,21.0,11.0,184.20000000000005,238.6,540.0,544.0,299.0,373.0,71.0,72.0,-13.0,0.59375,2.0,0.0,3.0,-2.0,3.0,1.0,1.0,1.0,-18.15568073753939,H
Aston Villa,Watford,L Mason,16767.0,7.0,7.0,43.0,59.0,9.0,18.0,217.80000000000004,218.8,549.0,664.0,376.0,379.0,106.0,85.0,-8.0,0.6666666666666666,0.0,1.0,4.0,-9.0,2.0,0.0,3.0,-1.0,-14.244220430107525,A
West Ham,West Brom,M Atkinson,16768.0,6.0,8.0,70.0,37.0,21.0,12.0,251.8,202.50000000000003,565.0,536.0,377.0,286.0,70.0,97.0,-2.0,0.9310344827586207,2.0,1.0,2.0,-2.0,3.0,0.0,2.0,0.0,-2.2620476100611064,D
Liverpool,Swansea,A Taylor,16768.0,2.0,8.0,79.0,52.0,25.0,13.0,275.3,270.90000000000003,789.0,614.0,557.0,417.0,79.0,72.0,4.0,1.16,2.0,2.0,1.0,4.0,1.0,1.0,3.0,-4.0,21.65195128945129,H
Norwich,Arsenal,J Moss,16768.0,8.0,4.0,52.0,73.0,19.0,23.0,213.5,297.69999999999993,652.0,933.0,452.0,701.0,54.0,106.0,-25.0,0.358974358974359,1.0,0.0,4.0,-6.0,3.0,1.0,1.0,6.0,-29.805573736608217,D
Tottenham,Chelsea,M Oliver,16768.0,2.0,4.0,80.0,65.0,35.0,20.0,265.9000000000001,273.7,646.0,888.0,447.0,637.0,100.0,79.0,6.0,1.206896551724138,3.0,2.0,0.0,9.0,2.0,0.0,3.0,-1.0,22.532535947824996,D
Stoke,Man City,M Atkinson,16774.0,3.0,3.0,52.0,67.0,12.0,21.0,245.0,276.5,598.0,858.0,427.0,622.0,70.0,70.0,-17.0,0.6458333333333334,2.0,1.0,2.0,-2.0,2.0,2.0,1.0,0.0,-17.727754381331327,H
Arsenal,Sunderland,R Madley,16774.0,5.0,7.0,68.0,65.0,20.0,24.0,293.89999999999986,189.20000000000005,936.0,590.0,705.0,344.0,103.0,74.0,15.0,1.6818181818181819,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,7.320276988233648,H
Chelsea,Bournemouth,M Jones,16774.0,6.0,7.0,61.0,82.0,18.0,24.0,267.6,279.80000000000007,908.0,784.0,657.0,580.0,84.0,84.0,10.0,1.588235294117647,1.0,1.0,3.0,-3.0,0.0,2.0,3.0,-7.0,6.236444843189265,A
Man United,West Ham,M Clattenburg,16774.0,6.0,6.0,47.0,63.0,13.0,23.0,307.5000000000001,250.6,846.0,487.0,625.0,316.0,77.0,68.0,7.0,1.2592592592592593,2.0,3.0,0.0,3.0,1.0,2.0,2.0,-4.0,14.258431034247735,D
Swansea,Leicester,M Oliver,16774.0,5.0,6.0,46.0,62.0,11.0,24.0,262.6,219.0,588.0,642.0,397.0,369.0,85.0,116.0,-19.0,0.5581395348837209,1.0,1.0,3.0,-4.0,4.0,1.0,0.0,6.0,-35.252031812376636,A
Watford,Norwich,M Dean,16774.0,7.0,5.0,65.0,41.0,23.0,15.0,220.9,194.2,666.0,612.0,377.0,421.0,89.0,51.0,11.0,1.7333333333333334,3.0,0.0,2.0,3.0,1.0,1.0,3.0,-2.0,11.924346630381116,H
West Brom,Tottenham,J Moss,16774.0,6.0,6.0,36.0,76.0,14.0,35.0,184.8,274.80000000000007,471.0,681.0,234.0,477.0,100.0,97.0,-6.0,0.8333333333333334,2.0,1.0,2.0,-1.0,3.0,2.0,0.0,9.0,-10.83289741867328,D
Southampton,Aston Villa,A Taylor,16774.0,2.0,7.0,58.0,47.0,18.0,14.0,264.0999999999999,231.80000000000004,815.0,565.0,547.0,381.0,80.0,104.0,10.0,1.6666666666666667,2.0,1.0,2.0,0.0,0.0,1.0,4.0,-8.0,14.90069068399157,D
Newcastle,Liverpool,A Marriner,16775.0,8.0,3.0,54.0,77.0,18.0,24.0,244.99999999999997,277.3,564.0,837.0,370.0,589.0,68.0,88.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-9.0,3.0,1.0,1.0,5.0,-22.099649463112954,H
Everton,Crystal Palace,C Pawson,16776.0,5.0,9.0,65.0,66.0,32.0,28.0,262.5999999999999,252.79999999999995,706.0,651.0,516.0,419.0,63.0,79.0,2.0,1.0689655172413792,2.0,2.0,1.0,7.0,2.0,1.0,2.0,3.0,6.948595181801807,D
Sunderland,Watford,G Scott,16781.0,7.0,7.0,67.0,66.0,25.0,27.0,177.00000000000009,238.2,562.0,694.0,323.0,391.0,80.0,84.0,-7.0,0.75,2.0,0.0,3.0,-4.0,3.0,0.0,2.0,3.0,-5.980610202978625,A
Norwich,Everton,M Atkinson,16781.0,7.0,4.0,31.0,74.0,13.0,31.0,182.79999999999995,281.4999999999999,567.0,835.0,338.0,619.0,53.0,57.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-3.0,2.0,3.0,0.0,8.0,-14.936150149442696,D
West Ham,Stoke,A Marriner,16781.0,7.0,7.0,60.0,47.0,20.0,15.0,242.9,224.6,452.0,565.0,294.0,386.0,78.0,99.0,-3.0,0.9032258064516129,0.0,3.0,2.0,-5.0,3.0,1.0,1.0,2.0,-12.229670214550197,D
Crystal Palace,Southampton,M Dean,16781.0,4.0,7.0,71.0,73.0,29.0,20.0,238.99999999999997,287.69999999999993,619.0,838.0,404.0,584.0,88.0,67.0,4.0,1.1538461538461537,2.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,5.058401547831188,H
Man City,Swansea,R Madley,16781.0,3.0,7.0,72.0,45.0,24.0,9.0,289.0,269.6,902.0,619.0,656.0,418.0,75.0,94.0,21.0,1.875,2.0,1.0,2.0,-2.0,0.0,1.0,4.0,-8.0,26.476095738533104,H
Bournemouth,Man United,A Taylor,16781.0,6.0,3.0,86.0,62.0,26.0,13.0,271.7000000000001,311.10000000000014,754.0,868.0,552.0,661.0,87.0,74.0,-16.0,0.5428571428571428,1.0,2.0,2.0,-2.0,2.0,3.0,0.0,3.0,-21.704691593236486,H
Aston Villa,Arsenal,K Friend,16782.0,8.0,3.0,47.0,64.0,13.0,22.0,220.70000000000005,309.49999999999994,535.0,983.0,350.0,742.0,107.0,85.0,-26.0,0.3333333333333333,0.0,2.0,3.0,-7.0,2.0,2.0,1.0,4.0,-26.573400484287582,A
Liverpool,West Brom,C Pawson,16782.0,2.0,8.0,72.0,40.0,23.0,14.0,277.0,181.2,849.0,488.0,589.0,258.0,85.0,102.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,-2.0,0.8403830365037237,D
Tottenham,Newcastle,R East,16782.0,2.0,6.0,71.0,39.0,29.0,11.0,284.60000000000014,224.49999999999997,703.0,554.0,496.0,338.0,86.0,76.0,16.0,1.8888888888888888,2.0,3.0,0.0,5.0,2.0,1.0,2.0,-4.0,13.040089938796832,A
Leicester,Chelsea,M Clattenburg,16783.0,9.0,4.0,66.0,72.0,26.0,20.0,211.8,275.6,673.0,989.0,395.0,743.0,118.0,87.0,17.0,1.6538461538461537,4.0,1.0,0.0,8.0,1.0,1.0,3.0,-3.0,33.80913838115593,H
Southampton,Tottenham,K Friend,16788.0,7.0,5.0,77.0,74.0,21.0,31.0,295.69999999999993,281.2000000000001,879.0,733.0,606.0,510.0,55.0,80.0,-8.0,0.7575757575757576,1.0,1.0,3.0,-3.0,1.0,3.0,1.0,2.0,-12.434430512016725,A
West Brom,Bournemouth,M Dean,16788.0,5.0,6.0,30.0,81.0,10.0,29.0,163.4,263.4000000000001,471.0,705.0,238.0,517.0,113.0,89.0,7.0,1.3333333333333333,1.0,3.0,1.0,-1.0,2.0,2.0,1.0,1.0,3.6077352845368225,A
Stoke,Crystal Palace,R Madley,16788.0,7.0,7.0,50.0,73.0,16.0,29.0,230.09999999999997,238.3,532.0,617.0,359.0,396.0,103.0,80.0,-2.0,0.9393939393939394,3.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.4790568580474144,A
Chelsea,Sunderland,R East,16788.0,4.0,7.0,75.0,64.0,23.0,18.0,298.9,192.20000000000005,1014.0,588.0,772.0,332.0,88.0,80.0,5.0,1.2777777777777777,1.0,1.0,3.0,-2.0,2.0,0.0,3.0,-1.0,-6.341214910050086,H
Man United,Norwich,M Oliver,16788.0,6.0,7.0,68.0,35.0,17.0,12.0,312.10000000000014,195.7,882.0,626.0,671.0,391.0,69.0,47.0,19.0,2.1875,2.0,2.0,1.0,2.0,1.0,2.0,2.0,-2.0,12.109572730390497,A
Everton,Leicester,J Moss,16788.0,7.0,4.0,74.0,62.0,26.0,26.0,272.0999999999999,193.6,742.0,656.0,516.0,385.0,55.0,121.0,-19.0,0.5869565217391305,1.0,4.0,0.0,4.0,4.0,1.0,0.0,8.0,-21.593418103742238,A
Newcastle,Aston Villa,M Atkinson,16788.0,5.0,6.0,32.0,52.0,9.0,13.0,213.89999999999992,228.1,512.0,558.0,293.0,389.0,82.0,103.0,8.0,1.6153846153846154,3.0,0.0,2.0,-3.0,0.0,2.0,3.0,-7.0,21.163329625509824,D
Swansea,West Ham,L Mason,16789.0,8.0,8.0,50.0,74.0,13.0,26.0,262.5,240.4,582.0,498.0,389.0,329.0,94.0,81.0,-7.0,0.75,0.0,1.0,4.0,-6.0,0.0,4.0,1.0,-3.0,-20.78342907055818,D
Watford,Liverpool,M Clattenburg,16789.0,8.0,6.0,59.0,84.0,28.0,24.0,240.3,289.7000000000001,664.0,951.0,377.0,664.0,94.0,86.0,1.0,1.0344827586206897,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.6230879752431484,H
Arsenal,Man City,A Marriner,16790.0,8.0,9.0,57.0,64.0,21.0,24.0,317.9,270.5,956.0,829.0,717.0,598.0,73.0,89.0,-6.0,0.8666666666666667,2.0,2.0,1.0,3.0,2.0,1.0,2.0,-2.0,-0.8562877781477667,H
Stoke,Man United,K Friend,16795.0,7.0,7.0,68.0,66.0,19.0,16.0,251.69999999999996,314.8000000000001,604.0,887.0,418.0,660.0,99.0,71.0,-4.0,0.8857142857142857,2.0,1.0,2.0,0.0,1.0,2.0,2.0,-1.0,4.535490232864461,H
Swansea,West Brom,R East,16795.0,5.0,7.0,63.0,32.0,15.0,12.0,267.7,163.7,570.0,497.0,371.0,270.0,95.0,105.0,-6.0,0.76,0.0,2.0,3.0,-5.0,1.0,3.0,1.0,0.0,-13.87485086715239,H
Southampton,Arsenal,J Moss,16795.0,7.0,4.0,77.0,55.0,21.0,22.0,282.6,300.5,812.0,907.0,558.0,677.0,69.0,84.0,-17.0,0.5952380952380952,0.0,1.0,4.0,-6.0,3.0,1.0,1.0,4.0,-27.794088421674633,H
Tottenham,Norwich,M Jones,16795.0,7.0,7.0,73.0,32.0,33.0,11.0,284.9000000000001,192.79999999999995,722.0,571.0,493.0,348.0,80.0,51.0,17.0,1.894736842105263,2.0,2.0,1.0,4.0,1.0,2.0,2.0,-2.0,9.930353123887606,H
Newcastle,Everton,L Mason,16795.0,6.0,7.0,38.0,74.0,12.0,27.0,229.29999999999995,290.6,590.0,783.0,341.0,535.0,79.0,56.0,-5.0,0.8148148148148148,2.0,1.0,2.0,-4.0,1.0,3.0,1.0,3.0,2.7453602691741708,A
Liverpool,Leicester,M Atkinson,16795.0,6.0,7.0,74.0,60.0,24.0,25.0,290.8,184.8,889.0,611.0,597.0,340.0,85.0,124.0,-20.0,0.5652173913043478,2.0,1.0,2.0,-1.0,4.0,1.0,0.0,8.0,-26.97072706938123,H
Bournemouth,Crystal Palace,M Oliver,16795.0,7.0,7.0,77.0,76.0,31.0,28.0,262.60000000000014,243.7,720.0,606.0,545.0,389.0,87.0,75.0,-13.0,0.6388888888888888,3.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,1.7165464833021247,D
Aston Villa,West Ham,M Dean,16795.0,6.0,5.0,59.0,69.0,20.0,23.0,240.60000000000005,216.6,533.0,481.0,364.0,313.0,115.0,92.0,-15.0,0.4230769230769231,0.0,2.0,3.0,-7.0,0.0,4.0,1.0,-3.0,-18.002266550653644,D
Man City,Sunderland,A Taylor,16795.0,4.0,7.0,71.0,66.0,27.0,18.0,273.5,189.1,838.0,559.0,616.0,314.0,97.0,63.0,27.0,2.8,2.0,0.0,3.0,-3.0,2.0,0.0,3.0,-2.0,13.444005935343501,H
Chelsea,Watford,A Marriner,16795.0,7.0,6.0,73.0,57.0,26.0,29.0,302.9,216.8,996.0,629.0,770.0,343.0,74.0,96.0,-9.0,0.71875,2.0,1.0,2.0,1.0,4.0,0.0,1.0,6.0,-17.0627519398251,D
West Ham,Southampton,M Oliver,16797.0,2.0,1.0,69.0,76.0,23.0,25.0,213.3,259.6,479.0,676.0,305.0,444.0,83.0,72.0,-1.0,0.9642857142857143,0.0,5.0,0.0,0.0,1.0,1.0,3.0,-1.0,4.7129470529470545,H
West Brom,Newcastle,M Jones,16797.0,2.0,1.0,37.0,39.0,14.0,12.0,181.2,215.89999999999992,545.0,616.0,306.0,364.0,104.0,69.0,3.0,1.1428571428571428,0.0,3.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-9.905879641632817,H
Watford,Tottenham,A Taylor,16797.0,2.0,2.0,59.0,66.0,27.0,31.0,210.8,288.9000000000001,583.0,682.0,329.0,455.0,87.0,79.0,-7.0,0.8205128205128205,4.0,1.0,0.0,7.0,2.0,2.0,1.0,4.0,2.7482205294705295,A
Norwich,Aston Villa,G Scott,16797.0,2.0,2.0,39.0,54.0,12.0,25.0,197.4,259.6,582.0,586.0,363.0,400.0,58.0,107.0,10.0,2.111111111111111,1.0,2.0,2.0,-4.0,0.0,3.0,2.0,-3.0,15.321757409257408,H
Arsenal,Bournemouth,R East,16797.0,1.0,2.0,51.0,71.0,23.0,31.0,292.3,260.50000000000006,850.0,682.0,636.0,508.0,83.0,87.0,18.0,1.7826086956521738,3.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,1.8845281294009304,H
Everton,Stoke,M Clattenburg,16797.0,1.0,2.0,78.0,65.0,25.0,18.0,289.8,251.39999999999992,812.0,580.0,569.0,394.0,61.0,102.0,-1.0,0.967741935483871,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.6200167524407796,A
Crystal Palace,Swansea,N Swarbrick,16797.0,2.0,2.0,65.0,59.0,21.0,13.0,221.9,280.5,568.0,599.0,337.0,401.0,86.0,91.0,18.0,1.9473684210526316,3.0,2.0,0.0,6.0,1.0,1.0,3.0,-4.0,27.25768410906003,D
Man United,Chelsea,M Atkinson,16797.0,2.0,2.0,64.0,69.0,16.0,21.0,316.9000000000001,300.9,854.0,910.0,630.0,691.0,60.0,66.0,9.0,1.391304347826087,0.0,2.0,3.0,-4.0,1.0,2.0,2.0,0.0,-2.7991625323901204,D
Leicester,Man City,C Pawson,16798.0,3.0,3.0,49.0,79.0,21.0,33.0,174.3,281.5,574.0,840.0,293.0,647.0,120.0,94.0,1.0,1.0238095238095237,3.0,1.0,1.0,4.0,3.0,0.0,2.0,3.0,5.310153864314145,D
Sunderland,Liverpool,K Friend,16799.0,4.0,4.0,65.0,85.0,17.0,19.0,189.3,314.0,562.0,940.0,323.0,631.0,66.0,67.0,-14.0,0.5,1.0,0.0,4.0,-6.0,2.0,1.0,2.0,-3.0,-16.594306067465542,A
West Brom,Stoke,L Mason,16802.0,5.0,5.0,52.0,66.0,16.0,20.0,193.8,248.29999999999993,606.0,524.0,368.0,340.0,106.0,104.0,-9.0,0.7272727272727273,1.0,2.0,2.0,-1.0,3.0,1.0,1.0,4.0,-21.142896280290167,H
Norwich,Southampton,M Clattenburg,16802.0,5.0,4.0,41.0,79.0,14.0,21.0,209.0,256.3999999999999,575.0,741.0,351.0,490.0,66.0,79.0,-4.0,0.84,2.0,1.0,2.0,-2.0,1.0,1.0,3.0,0.0,4.9466217846481015,H
Man United,Swansea,J Moss,16802.0,4.0,5.0,66.0,56.0,16.0,16.0,314.8000000000001,280.6,866.0,600.0,651.0,394.0,64.0,84.0,12.0,1.6,0.0,2.0,3.0,-4.0,1.0,2.0,2.0,-3.0,-5.916696487395843,H
Sunderland,Aston Villa,C Pawson,16802.0,2.0,5.0,55.0,48.0,15.0,22.0,183.4,246.30000000000004,516.0,581.0,267.0,393.0,67.0,95.0,4.0,1.4444444444444444,0.0,0.0,5.0,-9.0,0.0,3.0,2.0,-4.0,-8.177673456277578,H
Arsenal,Newcastle,A Taylor,16802.0,4.0,5.0,52.0,39.0,26.0,12.0,280.3,217.89999999999995,793.0,580.0,581.0,351.0,88.0,77.0,22.0,2.0476190476190474,4.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,17.871979233320694,H
West Ham,Liverpool,R Madley,16802.0,4.0,2.0,65.0,92.0,22.0,23.0,201.5,318.0,451.0,928.0,267.0,617.0,94.0,59.0,-1.0,0.967741935483871,1.0,4.0,0.0,1.0,2.0,1.0,2.0,-3.0,6.542897842897844,H
Watford,Man City,M Atkinson,16802.0,5.0,3.0,54.0,84.0,22.0,29.0,213.4,296.3,581.0,874.0,315.0,665.0,106.0,90.0,-9.0,0.775,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,0.5494424258537123,A
Leicester,Bournemouth,A Marriner,16802.0,3.0,4.0,53.0,62.0,22.0,24.0,182.5,251.80000000000013,569.0,652.0,296.0,490.0,117.0,78.0,21.0,1.9545454545454546,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,7.744981302732171,D
Crystal Palace,Chelsea,K Friend,16803.0,6.0,5.0,56.0,72.0,15.0,23.0,221.8,291.2999999999999,559.0,819.0,313.0,619.0,91.0,54.0,11.0,1.4583333333333333,2.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,20.08777432594193,A
Everton,Tottenham,M Oliver,16803.0,6.0,6.0,82.0,67.0,22.0,30.0,298.4000000000001,294.2000000000001,871.0,687.0,630.0,459.0,58.0,87.0,-12.0,0.6923076923076923,1.0,2.0,2.0,-1.0,3.0,1.0,1.0,5.0,-14.251191411212208,D
Aston Villa,Crystal Palace,M Clattenburg,16812.0,3.0,3.0,47.0,50.0,23.0,14.0,264.50000000000006,223.6,628.0,567.0,439.0,306.0,87.0,89.0,-23.0,0.28125,0.0,2.0,3.0,-6.0,2.0,2.0,1.0,-1.0,-25.714538950065254,H
Bournemouth,West Ham,M Atkinson,16812.0,3.0,3.0,56.0,74.0,19.0,30.0,261.2000000000001,199.7,642.0,466.0,486.0,281.0,75.0,96.0,-11.0,0.6666666666666666,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,-8.128179085275693,A
Newcastle,Man United,M Dean,16812.0,3.0,2.0,48.0,64.0,17.0,21.0,226.99999999999997,306.9000000000001,553.0,881.0,352.0,666.0,83.0,69.0,-16.0,0.5294117647058824,1.0,1.0,3.0,-2.0,1.0,1.0,3.0,-3.0,-3.3666838741326934,D
Swansea,Sunderland,G Scott,16813.0,3.0,4.0,55.0,57.0,18.0,17.0,266.9,200.8,583.0,537.0,386.0,279.0,72.0,61.0,4.0,1.25,1.0,2.0,2.0,-1.0,1.0,0.0,4.0,-5.0,12.845401756900614,A
Stoke,Norwich,N Swarbrick,16813.0,4.0,4.0,69.0,45.0,19.0,14.0,256.0999999999999,201.0,528.0,556.0,351.0,355.0,74.0,67.0,6.0,1.25,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,-5.65461463409256,H
Southampton,Watford,C Pawson,16813.0,4.0,4.0,66.0,51.0,20.0,18.0,251.69999999999987,211.5,723.0,584.0,470.0,322.0,84.0,117.0,-5.0,0.8333333333333334,1.0,0.0,4.0,-1.0,2.0,1.0,2.0,2.0,-12.597478493728495,H
Man City,Everton,R East,16813.0,4.0,4.0,89.0,75.0,30.0,21.0,294.3,277.20000000000005,874.0,758.0,686.0,522.0,88.0,69.0,12.0,1.4285714285714286,3.0,1.0,1.0,4.0,1.0,2.0,2.0,-1.0,14.816664737169404,D
Chelsea,West Brom,A Taylor,16813.0,3.0,4.0,63.0,57.0,21.0,17.0,288.6,204.1,776.0,636.0,570.0,394.0,51.0,90.0,-3.0,0.8888888888888888,2.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,4.888849715289233,D
Tottenham,Leicester,L Mason,16813.0,2.0,2.0,77.0,53.0,31.0,19.0,288.80000000000007,195.0,746.0,615.0,501.0,340.0,92.0,106.0,-4.0,0.9024390243902439,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,-2.412262745680337,A
Liverpool,Arsenal,M Jones,16813.0,4.0,4.0,105.0,52.0,24.0,22.0,322.2000000000001,258.90000000000003,978.0,702.0,662.0,513.0,60.0,90.0,-12.0,0.7209302325581395,2.0,1.0,2.0,-3.0,4.0,0.0,1.0,2.0,-12.761889262184212,D
Man City,Crystal Palace,J Moss,16816.0,2.0,3.0,98.0,47.0,30.0,10.0,296.7,228.5,986.0,574.0,792.0,312.0,77.0,106.0,9.0,1.3103448275862069,2.0,2.0,1.0,3.0,1.0,2.0,2.0,-3.0,21.729782079782083,H
Aston Villa,Leicester,R East,16816.0,3.0,2.0,42.0,54.0,24.0,16.0,270.1000000000001,198.9,636.0,610.0,448.0,336.0,91.0,103.0,-32.0,0.21951219512195122,1.0,2.0,2.0,-3.0,2.0,2.0,1.0,1.0,-21.501154486533444,D
Chelsea,Everton,M Jones,16816.0,2.0,2.0,66.0,67.0,18.0,20.0,284.7,263.20000000000005,763.0,710.0,564.0,499.0,49.0,73.0,-4.0,0.8571428571428571,2.0,3.0,0.0,5.0,1.0,2.0,2.0,-1.0,5.977069836817378,D
Southampton,West Brom,M Atkinson,16816.0,2.0,2.0,66.0,66.0,24.0,21.0,245.79999999999993,212.8,738.0,675.0,480.0,423.0,103.0,95.0,-1.0,0.9642857142857143,2.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,-1.0067874231032157,H
